mass C_12 C_13 C_14 N_13 N_14 N_15 O_14 O_15 O_16 O_17 O_18 F_18 Mg_24 Mg_25 Mg_26 Mg_27 Al_26 Al_27 Al_28 Al_29 Al_30 Si_28 Si_29 Si_30 Si_31 Si_32 P_29 P_30 P_31 P_32 P_33 P_34 S_32 S_33 S_34 Ca_40 Ar_44 K_44 Ca_44 Sc_46 Ti_46 Ca_46 K_46 Ar_46 K_47 Ca_47 Ti_47 Sc_47 V_47 K_48 Ca_48 Sc_48 Ti_48 V_48 Ca_49 Sc_49 Ti_49 V_49 Ca_50 Sc_50 Ti_50 V_50
6.2632 9.38369e-05 2.84209e-11 9.18338e-21 8.64643e-10 1.7018e-15 6.34223e-20 4.88554e-15 3.69279e-19 3.05223e-07 1.51768e-16 4.723e-20 1.55758e-17 9.09815e-07 4.45497e-10 1.86323e-10 6.88359e-22 7.15271e-14 5.92951e-08 9.10847e-15 1.19147e-14 1.52694e-27 1.25286e-05 8.73561e-09 7.96624e-07 4.07537e-16 1.25053e-15 1.42066e-11 9.06415e-09 1.16565e-06 6.18493e-12 5.92997e-12 4.42435e-22 6.11271e-05 1.55515e-07 4.00452e-06 0.000959696 0 7.85756e-27 9.41194e-13 1.62503e-15 3.06485e-08 9.93105e-23 0 0 0 0 4.01287e-08 1.22466e-18 3.2059e-06 0 0 1.65516e-23 9.81766e-12 2.35389e-08 0 0 1.17154e-17 1.91868e-09 0 0 1.07667e-20 3.87653e-14
6.30053 9.59483e-05 2.22522e-11 5.32302e-21 6.70971e-10 9.6849e-16 3.18866e-20 2.76114e-15 1.82652e-19 2.73061e-07 9.20651e-17 2.9037e-20 9.45685e-18 8.75112e-07 3.37157e-10 1.81569e-10 7.20396e-22 4.60163e-14 5.86585e-08 6.19826e-15 1.22813e-14 1.68413e-27 1.20332e-05 8.21124e-09 8.05722e-07 3.21468e-16 1.49296e-15 1.02775e-11 8.63318e-09 1.16063e-06 7.34204e-12 7.32001e-12 6.45047e-22 5.64598e-05 1.52133e-07 4.55826e-06 0.000942086 0 2.37403e-26 1.49134e-12 2.62334e-15 4.00169e-08 2.00892e-22 0 0 0 0 4.21546e-08 2.18044e-18 3.34032e-06 0 0 2.78924e-23 1.0773e-11 2.44812e-08 0 0 1.75929e-17 2.57405e-09 0 0 1.33081e-20 4.59225e-14
6.33767 9.70277e-05 2.27583e-11 4.98329e-21 6.79732e-10 9.41268e-16 3.1189e-20 2.66082e-15 1.76397e-19 2.73858e-07 8.78982e-17 3.08667e-20 1.00071e-17 8.797e-07 3.24946e-10 1.85513e-10 7.37763e-22 4.17152e-14 5.94247e-08 6.10445e-15 1.23458e-14 1.73448e-27 1.20535e-05 8.24517e-09 8.15618e-07 3.06114e-16 1.6324e-15 1.0012e-11 8.52656e-09 1.19685e-06 7.45645e-12 8.04485e-12 7.20594e-22 5.72514e-05 1.51475e-07 4.79855e-06 0.000943718 0 2.34033e-26 1.48997e-12 2.83999e-15 4.01112e-08 2.00965e-22 0 0 0 0 4.33482e-08 1.65086e-18 3.41531e-06 0 0 2.26563e-23 1.0454e-11 2.38025e-08 0 0 1.52754e-17 2.45607e-09 0 0 9.55497e-21 3.62477e-14
6.34433 9.69964e-05 2.35607e-11 5.17871e-21 7.02479e-10 9.9915e-16 3.36298e-20 2.81962e-15 1.89887e-19 2.77261e-07 9.21411e-17 3.31407e-20 1.07456e-17 8.84024e-07 3.32585e-10 1.86614e-10 7.3505e-22 4.25943e-14 5.96107e-08 6.351e-15 1.22902e-14 1.71219e-27 1.21106e-05 8.30381e-09 8.16379e-07 3.10507e-16 1.62389e-15 1.03124e-11 8.54839e-09 1.20423e-06 7.32616e-12 7.97999e-12 7.02333e-22 5.79439e-05 1.51674e-07 4.77235e-06 0.000946718 0 2.0272e-26 1.40473e-12 2.72811e-15 3.87026e-08 1.86005e-22 0 0 0 0 4.32544e-08 1.46336e-18 3.4053e-06 0 0 2.05778e-23 1.03003e-11 2.35895e-08 0 0 1.42339e-17 2.35684e-09 0 0 8.79977e-21 3.40428e-14
6.35764 9.74618e-05 2.48901e-11 5.42954e-21 7.39658e-10 1.09174e-15 3.66838e-20 3.07039e-15 2.06581e-19 2.83238e-07 9.9897e-17 3.6802e-20 1.19268e-17 8.92777e-07 3.40523e-10 1.89064e-10 7.41265e-22 4.35035e-14 6.01271e-08 6.77068e-15 1.23301e-14 1.71628e-27 1.22366e-05 8.42943e-09 8.21943e-07 3.18101e-16 1.62195e-15 1.07562e-11 8.61556e-09 1.22166e-06 7.15601e-12 7.94056e-12 6.91302e-22 5.92116e-05 1.53681e-07 4.73963e-06 0.000954151 0 1.60859e-26 1.28062e-12 2.56655e-15 3.70445e-08 1.64883e-22 0 0 0 0 4.35477e-08 1.21945e-18 3.42297e-06 0 0 1.84813e-23 1.02911e-11 2.36647e-08 0 0 1.33725e-17 2.30263e-09 0 0 8.00299e-21 3.15196e-14
6.38418 9.79216e-05 2.96108e-11 6.82308e-21 8.74372e-10 1.50842e-15 5.15627e-20 4.21253e-15 2.89356e-19 3.04453e-07 1.35199e-16 5.06993e-20 1.64197e-17 9.20449e-07 3.85689e-10 1.93711e-10 7.43919e-22 5.08027e-14 6.12243e-08 8.31254e-15 1.21514e-14 1.62451e-27 1.26373e-05 8.8064e-09 8.29207e-07 3.53629e-16 1.50697e-15 1.24361e-11 8.91065e-09 1.2442e-06 6.56892e-12 7.27401e-12 5.95842e-22 6.25173e-05 1.57982e-07 4.49106e-06 0.000977815 0 7.97916e-27 1.01979e-12 2.02201e-15 3.2441e-08 1.15098e-22 0 0 0 0 4.30262e-08 9.30307e-19 3.37174e-06 0 0 1.45125e-23 1.03083e-11 2.42739e-08 0 0 1.1692e-17 2.11688e-09 0 0 7.47543e-21 2.92903e-14
6.42874 9.77467e-05 4.24713e-11 1.38219e-20 1.24209e-09 3.131e-15 1.19195e-19 8.64535e-15 6.66748e-19 3.63768e-07 2.8061e-16 9.48771e-20 3.05766e-17 1.00095e-06 5.71455e-10 1.99908e-10 7.43417e-22 9.20236e-14 6.34034e-08 1.2597e-14 1.09381e-14 1.25826e-27 1.3689e-05 9.66901e-09 8.2994e-07 4.68959e-16 1.15435e-15 1.68306e-11 9.72069e-09 1.2422e-06 5.57376e-12 5.40967e-12 3.72489e-22 6.86095e-05 1.59483e-07 3.94849e-06 0.0010337 0 4.06432e-27 8.01476e-13 1.2617e-15 2.48531e-08 6.70214e-23 0 0 0 0 3.94396e-08 7.83535e-19 3.07104e-06 0 0 9.20653e-24 9.81574e-12 2.43829e-08 0 0 8.45842e-18 1.53382e-09 0 0 7.73644e-21 2.9486e-14
6.45092 9.67464e-05 5.15744e-11 2.41124e-20 1.50139e-09 4.71998e-15 2.12862e-19 1.29649e-14 1.18859e-18 4.06872e-07 4.19459e-16 1.33018e-19 4.26499e-17 1.06077e-06 7.6841e-10 2.03421e-10 7.50675e-22 1.45612e-13 6.45352e-08 1.54659e-14 9.92191e-15 1.04313e-27 1.42958e-05 1.0189e-08 8.22255e-07 5.52941e-16 9.90817e-16 1.98956e-11 1.00823e-08 1.23393e-06 5.14064e-12 4.58205e-12 2.8498e-22 7.17456e-05 1.55454e-07 3.75311e-06 0.00105795 0 3.31594e-27 7.00412e-13 1.06875e-15 2.09642e-08 5.64763e-23 0 0 0 0 3.69759e-08 6.8221e-19 2.86819e-06 0 0 6.35794e-24 9.03726e-12 2.31827e-08 0 0 6.70664e-18 1.26023e-09 0 0 6.59642e-21 2.60585e-14
6.47303 9.51267e-05 6.59368e-11 5.42481e-20 1.90989e-09 7.8983e-15 4.82939e-19 2.15805e-14 2.68815e-18 4.76065e-07 6.6287e-16 2.10126e-19 6.68455e-17 1.15409e-06 1.14839e-09 2.1104e-10 7.76694e-22 2.67367e-13 6.61316e-08 1.98464e-14 8.74752e-15 0 1.50753e-05 1.10336e-08 8.11654e-07 6.75994e-16 8.49036e-16 2.51279e-11 1.04721e-08 1.23753e-06 4.61351e-12 3.87443e-12 2.1511e-22 7.63468e-05 1.5128e-07 3.56277e-06 0.00108335 0 2.13973e-27 5.50747e-13 8.97423e-16 1.69564e-08 4.49715e-23 0 0 0 0 3.48006e-08 5.2478e-19 2.68943e-06 0 0 3.53268e-24 8.22918e-12 2.20218e-08 0 0 5.10218e-18 1.06322e-09 0 0 4.59341e-21 1.97083e-14
6.47363 9.51249e-05 6.62174e-11 5.51067e-20 1.91768e-09 7.96666e-15 4.9054e-19 2.17634e-14 2.73005e-18 4.77559e-07 6.6791e-16 2.1172e-19 6.73346e-17 1.15646e-06 1.15784e-09 2.1123e-10 7.7766e-22 2.70355e-13 6.61795e-08 1.99204e-14 8.72626e-15 0 1.50938e-05 1.10532e-08 8.11756e-07 6.78371e-16 8.47733e-16 2.52331e-11 1.04788e-08 1.23836e-06 4.6069e-12 3.86855e-12 2.14495e-22 7.64663e-05 1.51242e-07 3.56334e-06 0.0010841 0 2.12438e-27 5.4836e-13 8.96923e-16 1.69013e-08 4.49065e-23 0 0 0 0 3.47938e-08 5.22208e-19 2.68852e-06 0 0 3.48871e-24 8.22014e-12 2.2014e-08 0 0 5.07868e-18 1.06129e-09 0 0 4.5463e-21 1.95573e-14
6.47543 9.50435e-05 6.71337e-11 5.79068e-20 1.94335e-09 8.19649e-15 5.15479e-19 2.23811e-14 2.86773e-18 4.8208e-07 6.84005e-16 2.17215e-19 6.90323e-17 1.16262e-06 1.18593e-09 2.11745e-10 7.80053e-22 2.79679e-13 6.62778e-08 2.01593e-14 8.66043e-15 0 1.51384e-05 1.11084e-08 8.11282e-07 6.85121e-16 8.42303e-16 2.55579e-11 1.04981e-08 1.23953e-06 4.57947e-12 3.84228e-12 2.11907e-22 7.67756e-05 1.51056e-07 3.55702e-06 0.00108554 0 2.06196e-27 5.40058e-13 8.90955e-16 1.67124e-08 4.44376e-23 0 0 0 0 3.47178e-08 5.13268e-19 2.68175e-06 0 0 3.35149e-24 8.18302e-12 2.19669e-08 0 0 5.0001e-18 1.0538e-09 0 0 4.41011e-21 1.91088e-14
6.49457 9.34534e-05 8.32244e-11 1.18839e-19 2.39756e-09 1.27441e-14 1.0727e-18 3.46338e-14 5.93697e-18 5.59649e-07 9.72193e-16 3.33551e-19 1.05075e-16 1.2613e-06 1.66154e-09 2.21194e-10 8.16799e-22 4.57709e-13 6.78379e-08 2.53986e-14 7.78484e-15 0 1.5896e-05 1.21466e-08 8.01866e-07 8.07997e-16 7.45835e-16 3.20631e-11 1.09115e-08 1.25161e-06 4.08159e-12 3.36643e-12 1.68939e-22 8.17474e-05 1.50722e-07 3.35662e-06 0.00110722 0 1.09719e-27 4.25333e-13 7.44467e-16 1.40624e-08 3.41744e-23 0 0 0 0 3.31598e-08 3.96947e-19 2.5541e-06 0 0 1.89213e-24 7.71304e-12 2.14728e-08 0 0 3.9746e-18 9.36186e-10 0 0 2.99365e-21 1.41182e-14
6.51366 9.09837e-05 1.08595e-10 2.69814e-19 3.11083e-09 2.19244e-14 2.53816e-18 5.92616e-14 1.39342e-17 6.7848e-07 1.46359e-15 5.81743e-19 1.81253e-16 1.39877e-06 2.43011e-09 2.34768e-10 8.69517e-22 8.22708e-13 6.97921e-08 3.55327e-14 6.79275e-15 0 1.69766e-05 1.38836e-08 7.8496e-07 9.91438e-16 6.1744e-16 4.33374e-11 1.16013e-08 1.25415e-06 3.42935e-12 2.74528e-12 1.21159e-22 8.80383e-05 1.536e-07 3.00346e-06 0.0011318 0 0 3.22487e-13 5.51805e-16 1.13476e-08 2.22825e-23 0 0 0 0 3.06516e-08 2.99103e-19 2.35465e-06 0 0 9.88262e-25 7.20694e-12 2.09246e-08 0 0 3.09541e-18 8.18552e-10 0 0 2.03309e-21 1.03189e-14
6.51865 9.00362e-05 1.18107e-10 3.44981e-19 3.37779e-09 2.60493e-14 3.29855e-18 7.03014e-14 1.80622e-17 7.22211e-07 1.66859e-15 6.94897e-19 2.15777e-16 1.44695e-06 2.73328e-09 2.39336e-10 8.86429e-22 9.93986e-13 7.03943e-08 3.99026e-14 6.47262e-15 0 1.7357e-05 1.45535e-08 7.77772e-07 1.06108e-15 5.74365e-16 4.78212e-11 1.18464e-08 1.25031e-06 3.22838e-12 2.54177e-12 1.07218e-22 8.99229e-05 1.54923e-07 2.87822e-06 0.0011385 0 0 2.9687e-13 4.94887e-16 1.05945e-08 1.91028e-23 0 0 0 0 2.97691e-08 2.75782e-19 2.28529e-06 0 0 8.15683e-25 7.0392e-12 2.07284e-08 0 0 2.89671e-18 7.90068e-10 0 0 1.84665e-21 9.53567e-15
6.52365 8.88017e-05 1.3177e-10 4.73635e-19 3.76223e-09 3.2656e-14 4.61171e-18 8.79909e-14 2.51883e-17 7.8485e-07 1.99658e-15 8.73911e-19 2.70255e-16 1.51601e-06 3.19708e-09 2.45775e-10 9.12976e-22 1.2855e-12 7.12276e-08 4.65407e-14 6.05906e-15 0 1.78923e-05 1.55287e-08 7.68007e-07 1.16445e-15 5.19717e-16 5.44486e-11 1.21812e-08 1.24361e-06 2.98773e-12 2.28693e-12 9.10965e-23 9.23354e-05 1.5695e-07 2.72172e-06 0.00114734 0 0 2.68593e-13 4.30987e-16 9.75534e-09 1.58102e-23 0 0 0 0 2.86856e-08 2.51138e-19 2.20084e-06 0 0 6.42067e-25 6.82396e-12 2.04908e-08 0 0 2.70157e-18 7.63597e-10 0 0 1.6528e-21 8.69927e-15
6.53362 8.5773e-05 1.68614e-10 9.5721e-19 4.79727e-09 5.45477e-14 9.68839e-18 1.46487e-13 5.2656e-17 9.52216e-07 3.0347e-15 1.45985e-18 4.47165e-16 1.69767e-06 4.59798e-09 2.6203e-10 9.85805e-22 2.35455e-12 7.31479e-08 6.65385e-14 5.1221e-15 0 1.9258e-05 1.82714e-08 7.42307e-07 1.44602e-15 4.04643e-16 7.34391e-11 1.3002e-08 1.2215e-06 2.48979e-12 1.76159e-12 6.14655e-23 9.77391e-05 1.63711e-07 2.37706e-06 0.00116603 0 0 2.17024e-13 3.13002e-16 8.24661e-09 1.03273e-23 0 0 0 0 2.64072e-08 2.06437e-19 2.02385e-06 0 0 3.77082e-25 6.36681e-12 1.99577e-08 0 0 2.39891e-18 7.32892e-10 0 0 1.31763e-21 7.19597e-15
6.54358 4.03106e-05 8.75552e-10 2.9795e-16 2.90711e-08 3.6402e-12 2.8125e-15 1.1457e-11 1.86408e-14 5.11797e-06 1.76227e-13 5.48852e-17 1.7289e-14 6.39775e-06 2.13342e-07 3.36068e-10 2.4015e-21 1.35062e-09 4.8519e-08 1.18062e-12 1.8155e-16 0 4.55767e-05 2.24389e-07 2.44075e-07 7.54884e-15 6.73686e-18 3.00655e-09 3.35665e-08 6.2131e-07 2.20498e-13 3.17181e-14 5.13631e-25 0.000151139 8.79535e-07 3.30917e-07 0.00125907 0 0 4.61474e-14 1.92958e-17 9.18833e-09 3.35705e-25 0 0 0 0 1.10234e-08 4.39574e-20 9.62779e-07 0 0 1.31399e-27 3.10462e-12 1.41657e-08 0 0 3.99641e-18 2.29614e-09 0 0 9.90105e-23 8.61536e-16
6.55353 4.32878e-05 8.39186e-10 2.38941e-16 2.77372e-08 3.06946e-12 2.25889e-15 9.61962e-12 1.48587e-14 4.82077e-06 1.4088e-13 4.90693e-17 1.54856e-14 6.00108e-06 1.72833e-07 3.53716e-10 2.37995e-21 9.72795e-10 5.32845e-08 1.13732e-12 2.3393e-16 0 4.38193e-05 1.92896e-07 2.73256e-07 7.06861e-15 9.1911e-18 2.51449e-09 3.07214e-08 6.70242e-07 2.53535e-13 4.29232e-14 7.04594e-25 0.000148636 7.97982e-07 3.80084e-07 0.001259 0 0 4.91757e-14 2.23019e-17 8.70438e-09 3.94395e-25 0 0 0 0 1.14633e-08 4.70081e-20 9.9757e-07 0 0 2.1126e-27 3.23234e-12 1.44695e-08 0 0 3.6988e-18 2.1032e-09 0 0 1.08782e-22 9.35056e-16
6.56347 4.5841e-05 8.08619e-10 1.94645e-16 2.66036e-08 2.65564e-12 1.8412e-15 8.28641e-12 1.20249e-14 4.56758e-06 1.17155e-13 4.44256e-17 1.40995e-14 5.70355e-06 1.46041e-07 3.65867e-10 2.34644e-21 7.53212e-10 5.70722e-08 1.09426e-12 2.87554e-16 0 4.23654e-05 1.68669e-07 2.9875e-07 6.57396e-15 1.16806e-17 2.14128e-09 2.87203e-08 7.08017e-07 2.83911e-13 5.39556e-14 8.94039e-25 0.000146267 7.31722e-07 4.21067e-07 0.00125901 0 0 5.20292e-14 2.40984e-17 8.32988e-09 4.22716e-25 0 0 0 0 1.17539e-08 4.87365e-20 1.01926e-06 0 0 2.64447e-27 3.36198e-12 1.4779e-08 0 0 3.49951e-18 1.97602e-09 0 0 1.26996e-22 1.05613e-15
6.57339 4.7833e-05 7.87047e-10 1.64166e-16 2.57749e-08 2.38385e-12 1.54934e-15 7.40573e-12 1.00531e-14 4.37873e-06 1.03129e-13 4.10005e-17 1.31039e-14 5.51355e-06 1.30465e-07 3.71556e-10 2.32171e-21 6.35517e-10 5.94599e-08 1.04624e-12 3.34333e-16 0 4.12278e-05 1.513e-07 3.18411e-07 6.23454e-15 1.37294e-17 1.87398e-09 2.73466e-08 7.32242e-07 3.09751e-13 6.26167e-14 1.04026e-24 0.000144409 6.77226e-07 4.51312e-07 0.00125933 0 0 5.4489e-14 2.48512e-17 8.10826e-09 4.31043e-25 0 0 0 0 1.19022e-08 4.96904e-20 1.02846e-06 0 0 3.16902e-27 3.46877e-12 1.50046e-08 0 0 3.37665e-18 1.8954e-09 0 0 1.51665e-22 1.20683e-15
6.58331 4.93148e-05 7.74226e-10 1.44376e-16 2.5241e-08 2.21754e-12 1.35367e-15 6.85909e-12 8.73251e-15 4.25282e-06 9.64187e-14 3.8528e-17 1.23878e-14 5.40674e-06 1.22691e-07 3.71641e-10 2.31796e-21 5.75453e-10 6.05294e-08 9.86852e-13 3.70117e-16 0 4.03222e-05 1.39316e-07 3.32523e-07 6.09754e-15 1.51893e-17 1.68633e-09 2.63648e-08 7.46444e-07 3.32019e-13 6.84595e-14 1.13882e-24 0.000143235 6.30128e-07 4.75029e-07 0.00125996 0 0 5.65571e-14 2.55466e-17 7.98619e-09 4.50237e-25 0 0 0 0 1.20047e-08 5.08743e-20 1.03354e-06 0 0 3.61873e-27 3.53837e-12 1.51014e-08 0 0 3.29204e-18 1.8371e-09 0 0 1.74711e-22 1.33755e-15
6.59321 5.02574e-05 7.71131e-10 1.34271e-16 2.50304e-08 2.14435e-12 1.24513e-15 6.6043e-12 7.99155e-15 4.19509e-06 9.61976e-14 3.70103e-17 1.19355e-14 5.36649e-06 1.20813e-07 3.67774e-10 2.33736e-21 5.52038e-10 6.0513e-08 9.19272e-13 3.89511e-16 0 3.96879e-05 1.3257e-07 3.40721e-07 6.12678e-15 1.59735e-17 1.57146e-09 2.575e-08 7.5405e-07 3.4891e-13 7.15051e-14 1.19597e-24 0.000142888 5.9323e-07 4.937e-07 0.00126126 0 0 5.79865e-14 2.68191e-17 7.89151e-09 4.97556e-25 0 0 0 0 1.21255e-08 5.25706e-20 1.04012e-06 0 0 3.87193e-27 3.56894e-12 1.5096e-08 0 0 3.23001e-18 1.79446e-09 0 0 1.8502e-22 1.3878e-15
6.59951 5.06315e-05 7.72222e-10 1.3143e-16 2.49979e-08 2.12797e-12 1.20808e-15 6.53611e-12 7.73079e-15 4.18229e-06 9.85824e-14 3.6355e-17 1.17221e-14 5.35226e-06 1.21038e-07 3.64316e-10 2.35432e-21 5.43812e-10 6.01861e-08 8.71907e-13 3.94733e-16 0 3.93709e-05 1.30229e-07 3.43622e-07 6.18085e-15 1.62642e-17 1.52436e-09 2.55011e-08 7.57559e-07 3.56777e-13 7.27606e-14 1.22498e-24 0.000142874 5.7427e-07 5.03972e-07 0.00126161 0 0 5.86063e-14 2.80777e-17 7.81363e-09 5.42968e-25 0 0 0 0 1.22074e-08 5.36974e-20 1.04472e-06 0 0 3.87804e-27 3.57385e-12 1.50622e-08 0 0 3.18595e-18 1.7672e-09 0 0 1.82625e-22 1.36811e-15
6.60581 5.07742e-05 7.76637e-10 1.31855e-16 2.50739e-08 2.14113e-12 1.20064e-15 6.55878e-12 7.66225e-15 4.19041e-06 1.03067e-13 3.60538e-17 1.16013e-14 5.33997e-06 1.22001e-07 3.60509e-10 2.3687e-21 5.39592e-10 5.9647e-08 8.26453e-13 3.93069e-16 0 3.9113e-05 1.29351e-07 3.44054e-07 6.21981e-15 1.63495e-17 1.49629e-09 2.53674e-08 7.58928e-07 3.60459e-13 7.33142e-14 1.24191e-24 0.000142808 5.6059e-07 5.10219e-07 0.00126029 0 0 5.8767e-14 2.92586e-17 7.71819e-09 5.81521e-25 0 0 0 0 1.22455e-08 5.42274e-20 1.04559e-06 0 0 3.73382e-27 3.56715e-12 1.50195e-08 0 0 3.13707e-18 1.74031e-09 0 0 1.73139e-22 1.31474e-15
6.61839 4.98689e-05 7.90587e-10 1.41949e-16 2.53862e-08 2.25032e-12 1.2716e-15 6.85446e-12 8.07434e-15 4.22298e-06 1.16947e-13 3.64082e-17 1.16025e-14 5.22902e-06 1.22891e-07 3.49374e-10 2.32934e-21 5.3064e-10 5.74502e-08 7.46141e-13 3.67563e-16 0 3.81895e-05 1.2879e-07 3.33073e-07 6.03142e-15 1.57303e-17 1.45751e-09 2.50472e-08 7.42687e-07 3.48496e-13 7.11826e-14 1.18676e-24 0.000140161 5.44317e-07 4.97488e-07 0.00123507 0 0 5.62052e-14 2.93914e-17 7.41716e-09 5.88876e-25 0 0 0 0 1.18926e-08 5.20426e-20 1.01093e-06 0 0 3.65034e-27 3.45322e-12 1.4605e-08 0 0 2.98022e-18 1.66544e-09 0 0 1.45678e-22 1.14829e-15
6.6184 4.99148e-05 7.86571e-10 1.401e-16 2.52555e-08 2.22557e-12 1.25463e-15 6.77856e-12 7.96504e-15 4.20219e-06 1.15827e-13 3.60725e-17 1.14953e-14 5.20566e-06 1.21614e-07 3.49137e-10 2.32121e-21 5.21815e-10 5.75181e-08 7.40605e-13 3.70747e-16 0 3.8066e-05 1.27821e-07 3.33938e-07 6.01372e-15 1.58976e-17 1.445e-09 2.49469e-08 7.43589e-07 3.5027e-13 7.19217e-14 1.19846e-24 0.000139878 5.40599e-07 4.99671e-07 0.00123339 0 0 5.6197e-14 2.95477e-17 7.40028e-09 5.92572e-25 0 0 0 0 1.18903e-08 5.21322e-20 1.01064e-06 0 0 3.68412e-27 3.45336e-12 1.45969e-08 0 0 2.96594e-18 1.65571e-09 0 0 1.45985e-22 1.1503e-15
6.61842 4.99097e-05 7.86148e-10 1.39972e-16 2.52397e-08 2.2233e-12 1.25318e-15 6.77103e-12 7.95502e-15 4.19885e-06 1.15819e-13 3.6025e-17 1.14781e-14 5.19818e-06 1.2133e-07 3.48939e-10 2.31851e-21 5.19778e-10 5.74968e-08 7.38481e-13 3.71019e-16 0 3.80207e-05 1.2758e-07 3.33901e-07 6.00316e-15 1.59232e-17 1.44153e-09 2.49187e-08 7.43411e-07 3.50386e-13 7.20408e-14 1.19986e-24 0.000139754 5.39668e-07 4.99766e-07 0.0012325 0 0 5.61463e-14 2.9559e-17 7.39038e-09 5.92772e-25 0 0 0 0 1.1882e-08 5.20961e-20 1.00986e-06 0 0 3.68452e-27 3.45116e-12 1.45863e-08 0 0 2.95991e-18 1.65231e-09 0 0 1.45751e-22 1.14876e-15
6.61869 4.97697e-05 7.87526e-10 1.412e-16 2.52772e-08 2.23692e-12 1.26357e-15 6.81059e-12 8.01938e-15 4.20303e-06 1.16872e-13 3.6144e-17 1.15083e-14 5.19103e-06 1.21542e-07 3.48063e-10 2.31292e-21 5.2118e-10 5.7284e-08 7.36165e-13 3.67846e-16 0 3.79599e-05 1.27708e-07 3.32392e-07 5.98115e-15 1.58013e-17 1.44185e-09 2.49042e-08 7.40906e-07 3.4825e-13 7.15241e-14 1.18742e-24 0.000139485 5.39878e-07 4.97e-07 0.00122983 0 0 5.58248e-14 2.93716e-17 7.37253e-09 5.87856e-25 0 0 0 0 1.18355e-08 5.17863e-20 1.00571e-06 0 0 3.63794e-27 3.43846e-12 1.45433e-08 0 0 2.95214e-18 1.64933e-09 0 0 1.44214e-22 1.13862e-15
6.61884 4.96916e-05 7.88285e-10 1.41882e-16 2.52981e-08 2.24453e-12 1.26939e-15 6.83278e-12 8.05554e-15 4.20546e-06 1.1744e-13 3.62129e-17 1.15263e-14 5.18765e-06 1.2168e-07 3.47593e-10 2.30995e-21 5.22134e-10 5.71681e-08 7.3514e-13 3.66079e-16 0 3.79299e-05 1.27797e-07 3.31556e-07 5.96982e-15 1.57313e-17 1.44233e-09 2.48981e-08 7.39517e-07 3.47051e-13 7.12255e-14 1.18034e-24 0.000139344 5.40084e-07 4.95448e-07 0.00122842 0 0 5.56496e-14 2.92642e-17 7.36372e-09 5.85004e-25 0 0 0 0 1.18103e-08 5.16178e-20 1.00346e-06 0 0 3.6124e-27 3.43159e-12 1.45203e-08 0 0 2.94845e-18 1.64801e-09 0 0 1.43414e-22 1.13331e-15
6.61899 4.96157e-05 7.88978e-10 1.42527e-16 2.5317e-08 2.25169e-12 1.2749e-15 6.85362e-12 8.08974e-15 4.20753e-06 1.17977e-13 3.62766e-17 1.15426e-14 5.18394e-06 1.21793e-07 3.47132e-10 2.30688e-21 5.2294e-10 5.70556e-08 7.3408e-13 3.64405e-16 0 3.78983e-05 1.27866e-07 3.30748e-07 5.95823e-15 1.56655e-17 1.44258e-09 2.48903e-08 7.38161e-07 3.45904e-13 7.09442e-14 1.17358e-24 0.000139201 5.40235e-07 4.93951e-07 0.001227 0 0 5.54779e-14 2.91598e-17 7.35475e-09 5.8228e-25 0 0 0 0 1.17855e-08 5.14539e-20 1.00125e-06 0 0 3.58806e-27 3.42485e-12 1.44975e-08 0 0 2.94461e-18 1.64658e-09 0 0 1.42653e-22 1.12824e-15
6.61914 4.9542e-05 7.8961e-10 1.4314e-16 2.53341e-08 2.25844e-12 1.28012e-15 6.87321e-12 8.12211e-15 4.20928e-06 1.18486e-13 3.63353e-17 1.15575e-14 5.17991e-06 1.21884e-07 3.46677e-10 2.30373e-21 5.23607e-10 5.69461e-08 7.3299e-13 3.62817e-16 0 3.78651e-05 1.27918e-07 3.29966e-07 5.94638e-15 1.56034e-17 1.44263e-09 2.4881e-08 7.36835e-07 3.44803e-13 7.06788e-14 1.16712e-24 0.000139055 5.40336e-07 4.92507e-07 0.00122557 0 0 5.53091e-14 2.90582e-17 7.34564e-09 5.79627e-25 0 0 0 0 1.1761e-08 5.1294e-20 9.99078e-07 0 0 3.56482e-27 3.41822e-12 1.44748e-08 0 0 2.94063e-18 1.64503e-09 0 0 1.41928e-22 1.12338e-15
6.6193 4.94698e-05 7.90223e-10 1.43738e-16 2.53505e-08 2.26503e-12 1.28524e-15 6.89235e-12 8.15381e-15 4.21092e-06 1.1898e-13 3.63926e-17 1.1572e-14 5.1758e-06 1.21966e-07 3.46231e-10 2.30057e-21 5.24224e-10 5.68389e-08 7.31916e-13 3.6128e-16 0 3.78315e-05 1.2796e-07 3.29201e-07 5.93446e-15 1.55434e-17 1.4426e-09 2.48711e-08 7.35529e-07 3.43731e-13 7.04216e-14 1.16084e-24 0.000138908 5.40424e-07 4.91092e-07 0.00122415 0 0 5.51433e-14 2.89578e-17 7.33653e-09 5.7701e-25 0 0 0 0 1.17369e-08 5.11372e-20 9.96937e-07 0 0 3.5423e-27 3.4117e-12 1.44523e-08 0 0 2.93663e-18 1.64347e-09 0 0 1.41233e-22 1.1187e-15
