mass	C_12	C_13	C_14	N_14	N_15	Mg_24	Mg_25	Mg_26	Mg_27	Al_26	Al_27	Si_28	Si_29	Si_30	Si_32	S_32	S_33	S_34	Ca_40	Ar_44	K_44	Ca_44	Sc_46	Ti_46	Ca_47	Sc_47	Ti_47	Sc_48	Ti_48	Ca_49	Sc_49	Ti_49	Ca_50	Sc_50	Ti_50
4.07656	0.0385765	5.53E-09	1.13E-06	1.23E-05	3.49E-08	0.0307749	0.0100434	0.0118533	1.42E-12	4.90E-10	0.00330146	0.00322145	0.000934175	0.000374736	4.89E-08	0.000205102	8.39E-06	3.57E-05	2.07E-05	1.28E-32	0	5.55E-06	5.42E-13	1.25E-06	9.57E-15	3.93E-14	6.85E-07	2.50E-16	1.12E-06	3.37E-17	3.09E-16	1.03E-06	0	2.18E-26	3.90E-06
4.18607	0.0385773	5.66E-09	1.13E-06	1.23E-05	3.50E-08	0.0307748	0.0100434	0.0118533	3.97E-13	1.90E-10	0.00330142	0.00322145	0.000934175	0.000374735	4.89E-08	0.000205103	8.39E-06	3.57E-05	2.07E-05	1.47E-27	6.52E-31	5.55E-06	1.71E-13	1.25E-06	2.89E-15	2.34E-14	6.85E-07	6.76E-17	1.12E-06	9.99E-18	9.25E-17	1.03E-06	0	0	3.90E-06
4.29303	0.0385789	5.71E-09	1.13E-06	1.23E-05	3.51E-08	0.0307745	0.0100434	0.0118533	1.13E-13	7.36E-11	0.0033014	0.00322143	0.000934168	0.000374734	4.89E-08	0.000205104	8.39E-06	3.57E-05	2.07E-05	1.48E-27	7.13E-26	5.55E-06	5.38E-14	1.25E-06	8.80E-16	1.46E-14	6.85E-07	1.82E-17	1.12E-06	3.00E-18	2.78E-17	1.03E-06	0	0	3.90E-06
4.4027	0.0385791	5.72E-09	1.13E-06	1.23E-05	3.51E-08	0.0307745	0.0100434	0.0118533	3.03E-14	2.70E-11	0.0033014	0.00322142	0.000934167	0.000374733	4.89E-08	0.000205104	8.39E-06	3.57E-05	2.07E-05	1.10E-27	3.02E-26	5.55E-06	1.63E-14	1.25E-06	2.57E-16	9.08E-15	6.85E-07	4.56E-18	1.12E-06	8.53E-19	7.86E-18	1.03E-06	0	0	3.90E-06
4.51063	0.0385795	5.69E-09	1.13E-06	1.23E-05	3.51E-08	0.0307744	0.0100434	0.0118533	8.17E-15	9.98E-12	0.00330139	0.00322142	0.000934165	0.000374733	4.89E-08	0.000205106	8.39E-06	3.57E-05	2.07E-05	0	1.61E-27	5.55E-06	8.00E-13	1.25E-06	5.69E-17	5.70E-15	6.85E-07	1.12E-18	1.12E-06	2.44E-19	2.23E-18	1.03E-06	0	0	3.90E-06
4.62027	0.0385795	5.69E-09	1.13E-06	1.23E-05	3.51E-08	0.0307744	0.0100434	0.0118533	1.33E-15	2.23E-12	0.00330139	0.00322142	0.000934165	0.000374733	4.89E-08	0.000205106	8.39E-06	3.57E-05	2.07E-05	0	0	5.55E-06	1.01E-12	1.25E-06	1.28E-17	2.35E-15	6.85E-07	1.48E-19	1.12E-06	4.26E-20	3.53E-19	1.03E-06	0	0	3.90E-06
4.72908	0.0385795	5.69E-09	1.13E-06	1.23E-05	3.51E-08	0.0307744	0.0100434	0.0118533	7.19E-16	1.27E-12	0.00330139	0.00322142	0.000934165	0.000374733	4.89E-08	0.000205106	8.39E-06	3.57E-05	2.07E-05	0	0	5.55E-06	1.12E-12	1.25E-06	8.21E-18	1.55E-15	6.85E-07	7.78E-20	1.12E-06	2.32E-20	1.89E-19	1.03E-06	0	0	3.90E-06
4.83561	0.0385795	5.69E-09	1.13E-06	1.23E-05	3.51E-08	0.0307744	0.0100434	0.0118533	3.65E-16	7.20E-13	0.00330139	0.00322142	0.000934165	0.000374733	4.89E-08	0.000205106	8.39E-06	3.57E-05	2.07E-05	0	0	5.55E-06	1.18E-12	1.25E-06	5.63E-18	1.06E-15	6.85E-07	3.82E-20	1.12E-06	1.19E-20	9.55E-20	1.03E-06	0	0	3.90E-06
4.94543	0.0385795	5.69E-09	1.13E-06	1.23E-05	3.51E-08	0.0307744	0.0100434	0.0118533	1.89E-16	4.56E-13	0.00330139	0.00322142	0.000934165	0.000374733	4.89E-08	0.000205106	8.39E-06	3.57E-05	2.07E-05	0	0	5.55E-06	1.21E-12	1.25E-06	4.44E-18	8.01E-16	6.85E-07	1.99E-20	1.12E-06	6.22E-21	5.18E-20	1.03E-06	0	0	3.90E-06
5.05521	0.0385795	5.69E-09	1.13E-06	1.23E-05	3.51E-08	0.0307744	0.0100434	0.0118533	1.07E-16	3.42E-13	0.00330139	0.00322142	0.000934165	0.000374733	4.89E-08	0.000205106	8.39E-06	3.57E-05	2.07E-05	0	0	5.55E-06	1.23E-12	1.25E-06	3.94E-18	6.58E-16	6.85E-07	1.25E-20	1.12E-06	3.52E-21	3.35E-20	1.03E-06	0	0	3.90E-06
5.16485	0.0385795	5.69E-09	1.13E-06	1.23E-05	3.51E-08	0.0307744	0.0100434	0.0118533	6.73E-17	2.89E-13	0.00330139	0.00322142	0.000934165	0.000374733	4.89E-08	0.000205106	8.39E-06	3.57E-05	2.07E-05	0	0	5.55E-06	1.24E-12	1.25E-06	3.71E-18	5.68E-16	6.85E-07	9.58E-21	1.12E-06	2.19E-21	2.56E-20	1.03E-06	0	0	3.90E-06
5.27456	0.0385795	5.69E-09	1.13E-06	1.23E-05	3.51E-08	0.0307744	0.0100434	0.0118533	4.62E-17	2.61E-13	0.00330139	0.00322142	0.000934165	0.000374733	4.89E-08	0.000205106	8.39E-06	3.57E-05	2.07E-05	0	0	5.55E-06	1.25E-12	1.25E-06	3.56E-18	5.03E-16	6.85E-07	8.28E-21	1.12E-06	1.47E-21	2.16E-20	1.03E-06	0	0	3.90E-06
5.38436	0.0385795	5.69E-09	1.13E-06	1.23E-05	3.51E-08	0.0307744	0.0100434	0.0118533	3.43E-17	2.42E-13	0.00330139	0.00322142	0.000934165	0.000374733	4.89E-08	0.000205106	8.39E-06	3.57E-05	2.07E-05	0	0	5.55E-06	1.27E-12	1.25E-06	3.43E-18	4.50E-16	6.85E-07	7.53E-21	1.12E-06	1.07E-21	1.92E-20	1.03E-06	0	0	3.90E-06
5.4917	0.0385795	5.69E-09	1.13E-06	1.23E-05	3.51E-08	0.0307744	0.0100434	0.0118533	1.19E-17	1.69E-13	0.00330139	0.00322142	0.000934165	0.000374733	4.89E-08	0.000205106	8.39E-06	3.57E-05	2.07E-05	0	0	5.55E-06	1.37E-12	1.25E-06	2.68E-18	2.51E-16	6.85E-07	4.83E-21	1.12E-06	3.45E-22	1.11E-20	1.03E-06	0	0	3.90E-06
5.60158	0.0385795	5.69E-09	1.13E-06	1.23E-05	3.51E-08	0.0307744	0.0100434	0.0118533	2.43E-18	1.14E-13	0.00330139	0.00322142	0.000934165	0.000374733	4.89E-08	0.000205106	8.39E-06	3.57E-05	2.07E-05	0	0	5.55E-06	1.47E-12	1.25E-06	2.00E-18	1.11E-16	6.85E-07	2.72E-21	1.12E-06	6.07E-23	5.28E-21	1.03E-06	0	0	3.90E-06
5.71148	0.0385796	5.68E-09	1.13E-06	1.23E-05	3.51E-08	0.0307744	0.0100434	0.0118533	1.34E-18	2.95E-13	0.00330139	0.00322141	0.000934165	0.000374733	4.89E-08	0.000205106	8.39E-06	3.57E-05	2.07E-05	0	0	5.55E-06	1.54E-12	1.25E-06	1.48E-18	4.71E-17	6.85E-07	1.31E-21	1.12E-06	4.86E-23	2.39E-21	1.03E-06	0	0	3.90E-06
5.76655	0.0390586	5.44E-08	9.04E-07	1.92E-06	1.04E-09	0.0348899	0.00996437	0.0131173	5.22E-05	8.97E-06	0.00312376	0.00385135	0.00154067	0.000463694	9.82E-08	0.000203325	8.28E-06	3.73E-05	1.90E-05	1.15E-14	3.90E-10	5.64E-06	3.89E-07	1.03E-06	3.33E-09	4.51E-08	5.75E-07	3.22E-09	1.24E-06	1.46E-11	1.12E-10	1.10E-06	1.66E-14	4.00E-13	3.97E-06
5.82125	0.0392395	5.44E-08	1.27E-06	3.40E-06	1.84E-09	0.0335673	0.009996	0.0127802	3.65E-05	8.35E-06	0.00317019	0.00363638	0.0013321	0.000432236	6.93E-08	0.000203582	8.28E-06	3.67E-05	1.96E-05	4.18E-15	1.20E-10	5.62E-06	2.87E-07	1.10E-06	2.16E-09	2.19E-08	6.13E-07	1.25E-09	1.20E-06	1.45E-11	5.27E-11	1.07E-06	1.10E-14	1.71E-13	3.94E-06
5.87461	0.0393735	5.45E-08	1.56E-06	5.13E-06	2.71E-09	0.0326332	0.010013	0.0125096	2.50E-05	7.31E-06	0.00320594	0.0034916	0.00119339	0.000411728	5.69E-08	0.000203968	8.31E-06	3.64E-05	2.00E-05	1.73E-15	3.64E-11	5.60E-06	2.03E-07	1.15E-06	1.41E-09	1.02E-08	6.39E-07	5.38E-10	1.17E-06	1.44E-11	2.96E-11	1.06E-06	7.03E-15	8.22E-14	3.93E-06
5.92761	0.0394646	5.45E-08	1.69E-06	6.60E-06	3.24E-09	0.0320581	0.0100201	0.0123304	1.78E-05	6.17E-06	0.00322912	0.00340585	0.00111223	0.000399877	5.23E-08	0.000204278	8.32E-06	3.61E-05	2.02E-05	8.72E-16	1.28E-11	5.58E-06	1.46E-07	1.17E-06	9.83E-10	5.19E-09	6.54E-07	2.87E-10	1.16E-06	1.43E-11	1.95E-11	1.05E-06	4.69E-15	4.54E-14	3.92E-06
5.97604	0.0395222	5.46E-08	1.72E-06	7.62E-06	3.39E-09	0.0317323	0.0100226	0.0122252	1.38E-05	5.27E-06	0.0032426	0.00335866	0.001068	0.000393467	5.05E-08	0.000204474	8.34E-06	3.60E-05	2.04E-05	5.31E-16	5.80E-12	5.57E-06	1.13E-07	1.19E-06	7.49E-10	3.10E-09	6.62E-07	1.90E-10	1.15E-06	1.42E-11	1.45E-11	1.04E-06	3.41E-15	2.94E-14	3.92E-06
6.00413	0.0466898	7.28E-08	1.88E-06	7.74E-06	3.11E-09	0.0305807	0.00989263	0.0121672	1.45E-05	5.08E-06	0.00315294	0.00325761	0.00102969	0.000386674	4.98E-08	0.000205213	8.29E-06	3.58E-05	2.05E-05	5.94E-16	6.88E-12	5.55E-06	1.16E-07	1.19E-06	7.73E-10	3.35E-09	6.54E-07	1.93E-10	1.13E-06	1.63E-11	1.46E-11	1.04E-06	3.98E-15	3.26E-14	3.91E-06
6.03213	0.0509912	8.54E-08	1.96E-06	7.67E-06	2.91E-09	0.0299342	0.00980868	0.01214	1.52E-05	4.99E-06	0.00309551	0.00320186	0.00100952	0.000382991	4.93E-08	0.000205708	8.27E-06	3.56E-05	2.06E-05	6.48E-16	7.90E-12	5.54E-06	1.19E-07	1.18E-06	7.95E-10	3.61E-09	6.49E-07	1.99E-10	1.13E-06	1.77E-11	1.48E-11	1.04E-06	4.42E-15	3.54E-14	3.91E-06
6.0322	0.0568639	1.05E-07	2.03E-06	7.32E-06	2.62E-09	0.0291257	0.00968939	0.0121178	1.67E-05	5.02E-06	0.00300989	0.00313442	0.000988009	0.000378815	4.87E-08	0.000206421	8.23E-06	3.55E-05	2.08E-05	7.84E-16	1.06E-11	5.52E-06	1.29E-07	1.18E-06	8.56E-10	4.30E-09	6.40E-07	2.23E-10	1.12E-06	2.01E-11	1.59E-11	1.04E-06	5.37E-15	4.23E-14	3.90E-06
6.03227	0.0627279	1.26E-07	2.10E-06	6.97E-06	2.36E-09	0.0283196	0.00957083	0.0120961	1.83E-05	5.07E-06	0.00292406	0.00306728	0.000966789	0.000374688	4.81E-08	0.000207112	8.20E-06	3.53E-05	2.09E-05	9.48E-16	1.42E-11	5.50E-06	1.39E-07	1.17E-06	9.19E-10	5.10E-09	6.32E-07	2.53E-10	1.11E-06	2.28E-11	1.72E-11	1.04E-06	6.50E-15	5.05E-14	3.89E-06
6.03235	0.068583	1.50E-07	2.17E-06	6.62E-06	2.13E-09	0.0275163	0.00945343	0.0120752	2.01E-05	5.15E-06	0.00283802	0.00300053	0.000945977	0.000370631	4.77E-08	0.000207778	8.17E-06	3.51E-05	2.10E-05	1.15E-15	1.90E-11	5.48E-06	1.50E-07	1.16E-06	9.85E-10	6.04E-09	6.23E-07	2.91E-10	1.10E-06	2.59E-11	1.88E-11	1.03E-06	7.86E-15	6.06E-14	3.89E-06
6.03242	0.0744291	1.77E-07	2.24E-06	6.26E-06	1.93E-09	0.0267157	0.00933757	0.0120549	2.20E-05	5.24E-06	0.00275179	0.00293416	0.000925569	0.000366646	4.75E-08	0.000208413	8.15E-06	3.49E-05	2.12E-05	1.40E-15	2.54E-11	5.46E-06	1.61E-07	1.16E-06	1.06E-09	7.16E-09	6.14E-07	3.39E-10	1.09E-06	2.94E-11	2.06E-11	1.03E-06	9.51E-15	7.29E-14	3.88E-06
6.03249	0.0802663	2.05E-07	2.31E-06	5.91E-06	1.74E-09	0.0259172	0.00922354	0.0120351	2.41E-05	5.34E-06	0.00266542	0.00286812	0.000905542	0.000362732	4.75E-08	0.000209013	8.13E-06	3.47E-05	2.13E-05	1.72E-15	3.38E-11	5.44E-06	1.73E-07	1.15E-06	1.13E-09	8.47E-09	6.06E-07	3.99E-10	1.09E-06	3.33E-11	2.29E-11	1.03E-06	1.15E-14	8.79E-14	3.88E-06
6.03256	0.0860944	2.36E-07	2.38E-06	5.55E-06	1.56E-09	0.0251206	0.00911162	0.0120157	2.64E-05	5.45E-06	0.00257895	0.00280238	0.000885881	0.00035889	4.77E-08	0.000209573	8.11E-06	3.46E-05	2.14E-05	2.12E-15	4.51E-11	5.42E-06	1.86E-07	1.14E-06	1.21E-09	1.00E-08	5.97E-07	4.75E-10	1.08E-06	3.77E-11	2.56E-11	1.03E-06	1.39E-14	1.06E-13	3.87E-06
6.03264	0.0919134	2.70E-07	2.45E-06	5.21E-06	1.40E-09	0.0243255	0.00900207	0.0119967	2.89E-05	5.56E-06	0.00249242	0.00273693	0.000866579	0.000355125	4.81E-08	0.000210089	8.10E-06	3.44E-05	2.15E-05	2.65E-15	6.01E-11	5.40E-06	1.99E-07	1.13E-06	1.29E-09	1.18E-08	5.88E-07	5.71E-10	1.07E-06	4.26E-11	2.88E-11	1.03E-06	1.68E-14	1.29E-13	3.87E-06
6.03271	0.0977231	3.07E-07	2.52E-06	4.86E-06	1.26E-09	0.0235317	0.00889508	0.0119779	3.16E-05	5.66E-06	0.00240589	0.00267172	0.000847618	0.000351436	4.89E-08	0.000210554	8.10E-06	3.43E-05	2.16E-05	3.33E-15	8.02E-11	5.38E-06	2.13E-07	1.12E-06	1.39E-09	1.40E-08	5.79E-07	6.93E-10	1.06E-06	4.81E-11	3.27E-11	1.03E-06	2.04E-14	1.58E-13	3.86E-06
6.03278	0.103524	3.47E-07	2.59E-06	4.53E-06	1.12E-09	0.0227388	0.00879082	0.0119593	3.45E-05	5.77E-06	0.00231943	0.00260674	0.000828982	0.000347826	5.01E-08	0.000210963	8.10E-06	3.41E-05	2.17E-05	4.23E-15	1.07E-10	5.37E-06	2.27E-07	1.10E-06	1.48E-09	1.64E-08	5.70E-07	8.48E-10	1.06E-06	5.43E-11	3.75E-11	1.03E-06	2.47E-14	1.93E-13	3.86E-06
6.03286	0.109315	3.89E-07	2.66E-06	4.21E-06	9.96E-10	0.0219467	0.00868939	0.0119408	3.77E-05	5.86E-06	0.00223311	0.00254195	0.000810657	0.000344298	5.18E-08	0.00021131	8.10E-06	3.40E-05	2.17E-05	5.43E-15	1.42E-10	5.35E-06	2.42E-07	1.09E-06	1.59E-09	1.94E-08	5.61E-07	1.04E-09	1.05E-06	6.12E-11	4.35E-11	1.03E-06	3.00E-14	2.37E-13	3.86E-06
6.03293	0.115096	4.36E-07	2.74E-06	3.90E-06	8.83E-10	0.021155	0.00859087	0.0119224	4.12E-05	5.94E-06	0.00214701	0.00247734	0.000792629	0.000340856	5.40E-08	0.000211588	8.10E-06	3.38E-05	2.18E-05	7.06E-15	1.90E-10	5.33E-06	2.57E-07	1.08E-06	1.70E-09	2.27E-08	5.52E-07	1.29E-09	1.04E-06	6.89E-11	5.11E-11	1.03E-06	3.64E-14	2.93E-13	3.85E-06
6.033	0.120868	4.85E-07	2.82E-06	3.61E-06	7.82E-10	0.0203636	0.00849525	0.0119038	4.49E-05	6.01E-06	0.00206122	0.00241287	0.000774876	0.000337503	5.69E-08	0.00021179	8.11E-06	3.37E-05	2.18E-05	9.28E-15	2.53E-10	5.31E-06	2.72E-07	1.06E-06	1.82E-09	2.67E-08	5.43E-07	1.61E-09	1.04E-06	7.75E-11	6.06E-11	1.03E-06	4.41E-14	3.63E-13	3.85E-06
6.03308	0.12663	5.39E-07	2.91E-06	3.35E-06	6.92E-10	0.0195721	0.00840252	0.0118851	4.90E-05	6.07E-06	0.00197586	0.00234852	0.000757382	0.000334243	6.06E-08	0.000211909	8.12E-06	3.36E-05	2.18E-05	1.23E-14	3.37E-10	5.30E-06	2.87E-07	1.04E-06	1.94E-09	3.12E-08	5.34E-07	2.01E-09	1.03E-06	8.70E-11	7.30E-11	1.03E-06	5.36E-14	4.54E-13	3.85E-06
6.03315	0.132382	5.96E-07	3.01E-06	3.10E-06	6.12E-10	0.0187804	0.00831258	0.0118662	5.34E-05	6.12E-06	0.00189103	0.00228427	0.000740133	0.000331083	6.51E-08	0.000211935	8.14E-06	3.35E-05	2.18E-05	1.66E-14	4.48E-10	5.28E-06	3.03E-07	1.02E-06	2.08E-09	3.64E-08	5.24E-07	2.52E-09	1.03E-06	9.75E-11	8.91E-11	1.03E-06	6.50E-14	5.71E-13	3.84E-06
6.03322	0.138125	6.59E-07	3.13E-06	2.88E-06	5.42E-10	0.0179884	0.00822527	0.0118471	5.81E-05	6.15E-06	0.00180687	0.0022201	0.000723103	0.000328027	7.07E-08	0.000211861	8.16E-06	3.33E-05	2.18E-05	2.25E-14	5.96E-10	5.26E-06	3.18E-07	1.00E-06	2.24E-09	4.24E-08	5.15E-07	3.17E-09	1.02E-06	1.09E-10	1.10E-10	1.03E-06	7.89E-14	7.24E-13	3.84E-06
6.0333	0.143857	7.25E-07	3.26E-06	2.69E-06	4.82E-10	0.0171958	0.00814038	0.0118277	6.31E-05	6.18E-06	0.00172353	0.00215598	0.000706274	0.000325082	7.75E-08	0.000211677	8.17E-06	3.32E-05	2.18E-05	3.08E-14	7.91E-10	5.25E-06	3.32E-07	9.81E-07	2.41E-09	4.92E-08	5.05E-07	3.99E-09	1.02E-06	1.22E-10	1.39E-10	1.03E-06	9.58E-14	9.26E-13	3.84E-06
6.03337	0.149579	7.97E-07	3.42E-06	2.53E-06	4.32E-10	0.0164024	0.00805765	0.0118079	6.86E-05	6.19E-06	0.00164118	0.00209189	0.000689628	0.000322256	8.57E-08	0.000211371	8.19E-06	3.32E-05	2.17E-05	4.26E-14	1.05E-09	5.23E-06	3.46E-07	9.58E-07	2.59E-09	5.69E-08	4.95E-07	5.02E-09	1.01E-06	1.36E-10	1.76E-10	1.04E-06	1.16E-13	1.20E-12	3.84E-06
6.03344	0.15529	8.75E-07	3.60E-06	2.40E-06	3.92E-10	0.0156082	0.0079767	0.0117878	7.43E-05	6.19E-06	0.00156	0.00202781	0.000673138	0.000319557	9.56E-08	0.000210935	8.20E-06	3.31E-05	2.16E-05	5.93E-14	1.39E-09	5.21E-06	3.58E-07	9.32E-07	2.80E-09	6.55E-08	4.84E-07	6.31E-09	1.01E-06	1.52E-10	2.27E-10	1.04E-06	1.41E-13	1.57E-12	3.84E-06
6.03352	0.16099	9.59E-07	3.83E-06	2.32E-06	3.59E-10	0.0148129	0.00789711	0.0117672	8.05E-05	6.19E-06	0.0014802	0.0019637	0.000656778	0.000316992	1.07E-07	0.000210354	8.21E-06	3.30E-05	2.15E-05	8.31E-14	1.84E-09	5.20E-06	3.70E-07	9.06E-07	3.05E-09	7.51E-08	4.73E-07	7.93E-09	1.01E-06	1.69E-10	2.96E-10	1.04E-06	1.71E-13	2.07E-12	3.84E-06
6.03359	0.16668	1.05E-06	4.10E-06	2.27E-06	3.36E-10	0.0140165	0.00781835	0.0117461	8.71E-05	6.18E-06	0.00140202	0.00189953	0.000640522	0.000314571	1.21E-07	0.000209616	8.22E-06	3.30E-05	2.13E-05	1.17E-13	2.43E-09	5.18E-06	3.79E-07	8.77E-07	3.32E-09	8.58E-08	4.62E-07	9.96E-09	1.00E-06	1.89E-10	3.90E-10	1.04E-06	2.08E-13	2.78E-12	3.85E-06
6.03366	0.172358	1.15E-06	4.43E-06	2.27E-06	3.20E-10	0.0132188	0.00773983	0.0117245	9.41E-05	6.15E-06	0.0013257	0.00183528	0.00062434	0.000312305	1.38E-07	0.000208708	8.21E-06	3.30E-05	2.12E-05	1.66E-13	3.21E-09	5.17E-06	3.87E-07	8.46E-07	3.65E-09	9.75E-08	4.50E-07	1.25E-08	1.00E-06	2.10E-10	5.17E-10	1.04E-06	2.52E-13	3.78E-12	3.85E-06
6.03373	0.178025	1.25E-06	4.84E-06	2.33E-06	3.11E-10	0.0124196	0.00766082	0.0117023	0.000101415	6.12E-06	0.00125154	0.0017709	0.000608199	0.000310205	1.57E-07	0.000207612	8.20E-06	3.30E-05	2.09E-05	2.35E-13	4.22E-09	5.15E-06	3.92E-07	8.14E-07	4.04E-09	1.10E-07	4.37E-07	1.56E-08	9.96E-07	2.33E-10	6.90E-10	1.04E-06	3.05E-13	5.21E-12	3.85E-06
6.03381	0.183679	1.37E-06	5.33E-06	2.43E-06	3.10E-10	0.0116189	0.00758049	0.0116796	0.000109176	6.09E-06	0.00117985	0.00170636	0.000592062	0.000308282	1.80E-07	0.000206312	8.18E-06	3.30E-05	2.07E-05	3.35E-13	5.55E-09	5.13E-06	3.95E-07	7.79E-07	4.50E-09	1.24E-07	4.24E-07	1.94E-08	9.92E-07	2.59E-10	9.25E-10	1.05E-06	3.71E-13	7.25E-12	3.86E-06
6.03388	0.189322	1.49E-06	5.94E-06	2.59E-06	3.15E-10	0.0108166	0.00749788	0.0116562	0.000117337	6.04E-06	0.00111097	0.00164161	0.000575891	0.000306549	2.07E-07	0.000204789	8.15E-06	3.30E-05	2.04E-05	4.80E-13	7.29E-09	5.11E-06	3.95E-07	7.43E-07	5.07E-09	1.38E-07	4.10E-07	2.40E-08	9.87E-07	2.87E-10	1.24E-09	1.05E-06	4.50E-13	1.02E-11	3.87E-06
6.03395	0.194952	1.63E-06	6.68E-06	2.82E-06	3.26E-10	0.0100125	0.00741187	0.0116322	0.000125899	5.98E-06	0.00104528	0.0015766	0.000559638	0.000305018	2.38E-07	0.000203022	8.11E-06	3.30E-05	2.01E-05	6.88E-13	9.56E-09	5.10E-06	3.91E-07	7.05E-07	5.77E-09	1.54E-07	3.95E-07	2.97E-08	9.82E-07	3.18E-10	1.68E-09	1.05E-06	5.46E-13	1.46E-11	3.88E-06
6.03403	0.200569	1.78E-06	7.58E-06	3.12E-06	3.43E-10	0.00920668	0.00732119	0.0116074	0.000134864	5.90E-06	0.000983181	0.00151126	0.000543255	0.000303703	2.74E-07	0.000200989	8.06E-06	3.31E-05	1.97E-05	9.90E-13	1.25E-08	5.08E-06	3.84E-07	6.65E-07	6.64E-09	1.69E-07	3.78E-07	3.65E-08	9.75E-07	3.53E-10	2.26E-09	1.06E-06	6.63E-13	2.09E-11	3.89E-06
6.0341	0.206171	1.95E-06	8.69E-06	3.51E-06	3.65E-10	0.008399	0.00722437	0.0115818	0.00014424	5.81E-06	0.00092509	0.00144554	0.000526686	0.000302619	3.17E-07	0.000198663	7.99E-06	3.32E-05	1.93E-05	1.43E-12	1.64E-08	5.06E-06	3.74E-07	6.24E-07	7.73E-09	1.85E-07	3.61E-07	4.47E-08	9.66E-07	3.92E-10	3.05E-09	1.06E-06	8.05E-13	3.03E-11	3.90E-06
6.03417	0.21176	2.13E-06	1.00E-05	3.98E-06	3.91E-10	0.00758948	0.00711969	0.0115553	0.000154045	5.70E-06	0.000871454	0.00137936	0.000509864	0.000301781	3.66E-07	0.000196016	7.90E-06	3.34E-05	1.88E-05	2.07E-12	2.13E-08	5.04E-06	3.61E-07	5.81E-07	9.12E-09	2.01E-07	3.42E-07	5.44E-08	9.56E-07	4.34E-10	4.12E-09	1.06E-06	9.80E-13	4.42E-11	3.91E-06
6.03425	0.217333	2.34E-06	1.17E-05	4.55E-06	4.22E-10	0.00677819	0.00700514	0.0115277	0.000164314	5.56E-06	0.000822718	0.00131265	0.000492707	0.000301204	4.23E-07	0.000193016	7.80E-06	3.36E-05	1.82E-05	3.00E-12	2.78E-08	5.01E-06	3.44E-07	5.37E-07	1.09E-08	2.16E-07	3.22E-07	6.59E-08	9.42E-07	4.82E-10	5.55E-09	1.07E-06	1.19E-12	6.48E-11	3.93E-06
6.03432	0.22289	2.56E-06	1.38E-05	5.24E-06	4.55E-10	0.0059653	0.00687845	0.0114988	0.000175115	5.39E-06	0.000779321	0.00124533	0.000475134	0.000300904	4.89E-07	0.000189624	7.68E-06	3.38E-05	1.76E-05	4.39E-12	3.62E-08	4.99E-06	3.24E-07	4.91E-07	1.32E-08	2.30E-07	3.00E-07	7.93E-08	9.26E-07	5.36E-10	7.46E-09	1.07E-06	1.46E-12	9.54E-11	3.95E-06
6.03439	0.22843	2.82E-06	1.64E-05	6.05E-06	4.89E-10	0.00515107	0.00673685	0.0114685	0.000186559	5.18E-06	0.000741663	0.00117732	0.000457034	0.000300896	5.66E-07	0.0001858	7.54E-06	3.40E-05	1.70E-05	6.44E-12	4.71E-08	4.96E-06	3.01E-07	4.45E-07	1.62E-08	2.43E-07	2.77E-07	9.48E-08	9.04E-07	5.96E-10	1.00E-08	1.07E-06	1.78E-12	1.41E-10	3.97E-06
6.03447	0.233848	3.11E-06	1.95E-05	6.99E-06	5.23E-10	0.00435137	0.0065804	0.0114371	0.000198599	4.94E-06	0.000710631	0.00110988	0.000438664	0.000301195	6.54E-07	0.000181576	7.39E-06	3.43E-05	1.63E-05	9.45E-12	6.09E-08	4.93E-06	2.76E-07	4.00E-07	2.00E-08	2.53E-07	2.54E-07	1.12E-07	8.78E-07	6.64E-10	1.33E-08	1.07E-06	2.18E-12	2.08E-10	4.00E-06
6.03681	0.237443	3.22E-06	2.29E-05	7.76E-06	5.50E-10	0.00379788	0.00667289	0.0114687	0.000228815	4.79E-06	0.000720587	0.00109059	0.000474151	0.000318185	9.78E-07	0.000168834	6.91E-06	3.55E-05	1.41E-05	2.31E-11	1.09E-07	4.85E-06	2.17E-07	2.93E-07	3.55E-08	2.70E-07	1.92E-07	1.65E-07	7.99E-07	6.93E-10	2.62E-08	1.07E-06	2.83E-12	5.18E-10	4.10E-06
6.03914	0.240758	3.29E-06	2.61E-05	8.33E-06	5.61E-10	0.00325844	0.00673484	0.0115168	0.000261436	4.58E-06	0.000746751	0.00107959	0.000518355	0.000340122	1.44E-06	0.000154049	6.36E-06	3.68E-05	1.18E-05	5.53E-11	1.86E-07	4.73E-06	1.59E-07	2.00E-07	6.30E-08	2.65E-07	1.33E-07	2.24E-07	6.79E-07	7.23E-10	4.83E-08	1.04E-06	3.64E-12	1.23E-09	4.21E-06
6.04148	0.243754	3.32E-06	2.90E-05	8.62E-06	5.54E-10	0.00273156	0.00674618	0.0115843	0.000297448	4.31E-06	0.000787315	0.00107907	0.000572544	0.00036807	2.07E-06	0.000137369	5.73E-06	3.83E-05	9.44E-06	1.30E-10	3.01E-07	4.55E-06	1.11E-07	1.24E-07	1.11E-07	2.38E-07	8.43E-08	2.81E-07	5.30E-07	7.57E-10	8.32E-08	9.66E-07	4.62E-12	2.72E-09	4.34E-06
