mass C_12 C_13 C_14 N_13 N_14 N_15 O_14 O_15 O_16 O_17 O_18 F_18 Mg_24 Mg_25 Mg_26 Mg_27 Al_26 Al_27 Al_28 Al_29 Al_30 Si_28 Si_29 Si_30 Si_31 Si_32 P_29 P_30 P_31 P_32 P_33 P_34 S_32 S_33 S_34 Ca_40 Ar_44 K_44 Ca_44 Sc_46 Ti_46 Ca_46 K_46 Ar_46 K_47 Ca_47 Ti_47 Sc_47 V_47 K_48 Ca_48 Sc_48 Ti_48 V_48 Ca_49 Sc_49 Ti_49 V_49 Ca_50 Sc_50 Ti_50 V_50
6.03337 0.149579 7.97407e-07 3.41793e-06 3.76976e-11 2.52818e-06 4.32397e-10 3.42234e-17 2.35533e-09 0.640244 1.72702e-06 1.04143e-07 3.72446e-09 0.0164024 0.00805765 0.0118079 6.85544e-05 6.19107e-06 0.00164118 5.82416e-05 1.06376e-06 3.78587e-12 0.00209189 0.000689628 0.000322256 1.57991e-06 8.57047e-08 2.49434e-14 5.78654e-08 7.24488e-05 3.80635e-06 7.07097e-07 9.2178e-10 0.000211371 8.18769e-06 3.3164e-05 2.16932e-05 4.26222e-14 1.0499e-09 5.23026e-06 3.45872e-07 9.57683e-07 9.77699e-08 1.57814e-13 1.92984e-20 1.38955e-16 2.59346e-09 4.94728e-07 5.68734e-08 1.46509e-10 7.934e-23 1.40397e-07 5.01699e-09 1.01445e-06 3.56399e-11 1.3636e-10 1.76404e-10 1.03579e-06 2.05107e-09 1.16243e-13 1.19764e-12 3.84199e-06 2.89077e-09
6.03344 0.15529 8.75059e-07 3.60496e-06 3.47946e-11 2.40386e-06 3.91534e-10 4.29256e-17 2.13279e-09 0.643273 1.96544e-06 1.05631e-07 3.40669e-09 0.0156082 0.0079767 0.0117878 7.43492e-05 6.19442e-06 0.00156 5.99703e-05 1.19991e-06 4.69095e-12 0.00202781 0.000673138 0.000319557 1.70813e-06 9.55753e-08 2.675e-14 5.65525e-08 7.05649e-05 4.06723e-06 7.85712e-07 1.12197e-09 0.000210935 8.20108e-06 3.30915e-05 2.16024e-05 5.93326e-14 1.39092e-09 5.21414e-06 3.58496e-07 9.32478e-07 9.96356e-08 2.54742e-13 3.15923e-20 2.4761e-16 2.80487e-09 4.84252e-07 6.55053e-08 1.40752e-10 1.60285e-22 1.40596e-07 6.31215e-09 1.01059e-06 3.43352e-11 1.52106e-10 2.27372e-10 1.03704e-06 2.07368e-09 1.41059e-13 1.56655e-12 3.84254e-06 2.86576e-09
6.03352 0.16099 9.58871e-07 3.8301e-06 3.25315e-11 2.31782e-06 3.59412e-10 5.3506e-17 1.95787e-09 0.646304 2.23019e-06 1.07178e-07 3.16144e-09 0.0148129 0.00789711 0.0117672 8.05258e-05 6.18897e-06 0.0014802 6.15498e-05 1.34869e-06 5.78902e-12 0.0019637 0.000656778 0.000316992 1.84556e-06 1.07352e-07 2.85954e-14 5.52311e-08 6.86718e-05 4.33999e-06 8.73267e-07 1.36561e-09 0.000210354 8.21087e-06 3.30326e-05 2.14841e-05 8.31157e-14 1.84013e-09 5.19804e-06 3.69755e-07 9.05506e-07 1.02405e-07 4.10674e-13 5.22191e-20 4.40663e-16 3.04579e-09 4.73371e-07 7.51338e-08 1.34751e-10 3.22461e-22 1.40788e-07 7.93371e-09 1.00691e-06 3.30056e-11 1.69476e-10 2.9633e-10 1.03851e-06 2.101e-09 1.71144e-13 2.07438e-12 3.84391e-06 2.85132e-09
6.03359 0.16668 1.04943e-06 4.10286e-06 3.09149e-11 2.2735e-06 3.356e-10 6.63028e-17 1.8282e-09 0.649337 2.52394e-06 1.08769e-07 2.98559e-09 0.0140165 0.00781835 0.0117461 8.70923e-05 6.17538e-06 0.00140202 6.29524e-05 1.51006e-06 7.11277e-12 0.00189953 0.000640522 0.000314571 1.99272e-06 1.21332e-07 3.04716e-14 5.39005e-08 6.67699e-05 4.62434e-06 9.70699e-07 1.66203e-09 0.000209616 8.21556e-06 3.29886e-05 2.13361e-05 1.17067e-13 2.43093e-09 5.18188e-06 3.79334e-07 8.76721e-07 1.06225e-07 6.61235e-13 8.70842e-20 7.83302e-16 3.32403e-09 4.62006e-07 8.57915e-08 1.28523e-10 6.46281e-22 1.40973e-07 9.95593e-09 1.00332e-06 3.16504e-11 1.88632e-10 3.89907e-10 1.04021e-06 2.13287e-09 2.0762e-13 2.78247e-12 3.84619e-06 2.84867e-09
6.03366 0.172358 1.14743e-06 4.4347e-06 2.99448e-11 2.27455e-06 3.19652e-10 8.16916e-17 1.74136e-09 0.652371 2.8496e-06 1.10389e-07 2.87619e-09 0.0132188 0.00773983 0.0117245 9.40542e-05 6.15384e-06 0.0013257 6.41505e-05 1.68362e-06 8.69738e-12 0.00183528 0.00062434 0.000312305 2.15019e-06 1.37857e-07 3.23675e-14 5.2557e-08 6.48596e-05 4.91977e-06 1.079e-06 2.02248e-09 0.000208708 8.21368e-06 3.2961e-05 2.1156e-05 1.65649e-13 3.20658e-09 5.16558e-06 3.86911e-07 8.4609e-07 1.11264e-07 1.06337e-12 1.46395e-19 1.39078e-15 3.64981e-09 4.50068e-07 9.74866e-08 1.22086e-10 1.2908e-21 1.41149e-07 1.24665e-08 9.99714e-07 3.02674e-11 2.09752e-10 5.17095e-10 1.04217e-06 2.16896e-09 2.51846e-13 3.78139e-12 3.84948e-06 2.8591e-09
6.03373 0.178025 1.25366e-06 4.83938e-06 2.96164e-11 2.32503e-06 3.11128e-10 1.00091e-16 1.69497e-09 0.655407 3.21052e-06 1.12025e-07 2.83053e-09 0.0124196 0.00766082 0.0117023 0.000101415 6.12415e-06 0.00125154 6.51193e-05 1.86857e-06 1.058e-11 0.0017709 0.000608199 0.000310205 2.31857e-06 1.57312e-07 3.42701e-14 5.11953e-08 6.29419e-05 5.22564e-06 1.19924e-06 2.46053e-09 0.000207612 8.20375e-06 3.29514e-05 2.09415e-05 2.35325e-13 4.22323e-09 5.14902e-06 3.92168e-07 8.13594e-07 1.17717e-07 1.70811e-12 2.47875e-19 2.46691e-15 4.03652e-09 4.3746e-07 1.10198e-07 1.15455e-10 2.57024e-21 1.41318e-07 1.55681e-08 9.95944e-07 2.88533e-11 2.33041e-10 6.90062e-10 1.04439e-06 2.20884e-09 3.05483e-13 5.20555e-12 3.85388e-06 2.88399e-09
6.03381 0.183679 1.36906e-06 5.33356e-06 2.99207e-11 2.42948e-06 3.09596e-10 1.21953e-16 1.68666e-09 0.658447 3.61052e-06 1.13668e-07 2.8462e-09 0.0116189 0.00758049 0.0116796 0.000109176 6.08559e-06 0.00117985 6.58376e-05 2.06373e-06 1.2799e-11 0.00170636 0.000592062 0.000308282 2.49852e-06 1.8014e-07 3.61636e-14 4.98078e-08 6.10177e-05 5.5412e-06 1.33258e-06 2.99261e-09 0.000206312 8.18435e-06 3.29615e-05 2.06898e-05 3.35469e-13 5.55356e-09 5.13209e-06 3.94798e-07 7.79231e-07 1.25811e-07 2.74102e-12 4.22431e-19 4.3723e-15 4.50173e-09 4.24078e-07 1.23869e-07 1.08645e-10 5.10472e-21 1.41476e-07 1.93797e-08 9.9183e-07 2.74041e-11 2.58732e-10 9.25215e-10 1.04687e-06 2.25182e-09 3.70568e-13 7.25481e-12 3.85951e-06 2.92478e-09
6.03388 0.189322 1.49472e-06 5.93747e-06 3.08446e-11 2.59313e-06 3.14626e-10 1.47754e-16 1.71411e-09 0.66149 4.05404e-06 1.1531e-07 2.9211e-09 0.0108166 0.00749788 0.0116562 0.000117337 6.03693e-06 0.00111097 6.62903e-05 2.26748e-06 1.53921e-11 0.00164161 0.000575891 0.000306549 2.69083e-06 2.06849e-07 3.80284e-14 4.83845e-08 5.90882e-05 5.86553e-06 1.48023e-06 3.63857e-09 0.000204789 8.15418e-06 3.29933e-05 2.03981e-05 4.79722e-13 7.29161e-09 5.11464e-06 3.94524e-07 7.43021e-07 1.35814e-07 4.39501e-12 7.24183e-19 7.74552e-15 5.06851e-09 4.09811e-07 1.38398e-07 1.0167e-10 1.01181e-20 1.41625e-07 2.40374e-08 9.87139e-07 2.5915e-11 2.87092e-10 1.24458e-09 1.04962e-06 2.29702e-09 4.49608e-13 1.02268e-11 3.86653e-06 2.9829e-09
6.03395 0.194952 1.63198e-06 6.67588e-06 3.23709e-11 2.82205e-06 3.25786e-10 1.77973e-16 1.77496e-09 0.664537 4.54626e-06 1.1695e-07 3.05353e-09 0.0100125 0.00741187 0.0116322 0.000125899 5.97635e-06 0.00104528 6.64704e-05 2.47779e-06 1.83957e-11 0.0015766 0.000559638 0.000305018 2.89637e-06 2.38018e-07 3.98413e-14 4.69134e-08 5.71548e-05 6.19757e-06 1.64352e-06 4.42243e-09 0.000203022 8.112e-06 3.30491e-05 2.00636e-05 6.88018e-13 9.55885e-09 5.0965e-06 3.91109e-07 7.05006e-07 1.48038e-07 7.04308e-12 1.24838e-18 1.37192e-14 5.76717e-09 3.9455e-07 1.53629e-07 9.45451e-11 2.00276e-20 1.41763e-07 2.96943e-08 9.81584e-07 2.43808e-11 3.18436e-10 1.6776e-09 1.0526e-06 2.3432e-09 5.45704e-13 1.4565e-11 3.87509e-06 3.0597e-09
6.03403 0.200569 1.78241e-06 7.57941e-06 3.44761e-11 3.12333e-06 3.42625e-10 2.13055e-16 1.86675e-09 0.667588 5.09333e-06 1.18594e-07 3.24215e-09 0.00920668 0.00732119 0.0116074 0.000134864 5.90141e-06 0.000983181 6.63824e-05 2.69236e-06 2.18429e-11 0.00151126 0.000543255 0.000303703 3.11619e-06 2.74319e-07 4.15739e-14 4.53796e-08 5.52194e-05 6.53611e-06 1.82387e-06 5.37334e-09 0.000200989 8.05669e-06 3.31313e-05 1.96831e-05 9.89626e-13 1.25122e-08 5.07748e-06 3.84373e-07 6.65255e-07 1.62857e-07 1.12838e-11 2.16361e-18 2.43072e-14 6.63769e-09 3.78187e-07 1.69348e-07 8.72886e-11 3.96181e-20 1.4189e-07 3.652e-08 9.74809e-07 2.2797e-11 3.53131e-10 2.26351e-09 1.05576e-06 2.38876e-09 6.62711e-13 2.09313e-11 3.88538e-06 3.15634e-09
6.0341 0.206171 1.948e-06 8.68635e-06 3.71275e-11 3.50522e-06 3.64632e-10 2.53354e-16 1.98669e-09 0.670646 5.70257e-06 1.20257e-07 3.48589e-09 0.008399 0.00722437 0.0115818 0.00014424 5.80904e-06 0.00092509 6.60452e-05 2.9088e-06 2.57636e-11 0.00144554 0.000526686 0.000302619 3.3516e-06 3.16535e-07 4.31914e-14 4.37662e-08 5.32838e-05 6.87989e-06 2.02287e-06 6.52687e-09 0.000198663 7.98717e-06 3.32425e-05 1.92533e-05 1.42783e-12 1.63543e-08 5.05734e-06 3.74211e-07 6.23867e-07 1.80718e-07 1.80807e-11 3.7704e-18 4.31044e-14 7.73312e-09 3.60623e-07 1.85277e-07 7.99215e-11 7.8393e-20 1.42005e-07 4.46989e-08 9.66383e-07 2.11597e-11 3.91612e-10 3.05443e-09 1.05903e-06 2.43158e-09 8.0545e-13 3.03147e-11 3.89762e-06 3.27363e-09
6.03417 0.21176 2.13117e-06 1.00456e-05 4.02803e-11 3.97746e-06 3.91214e-10 2.99085e-16 2.13158e-09 0.67371 6.38318e-06 1.21958e-07 3.78407e-09 0.00758948 0.00711969 0.0115553 0.000154045 5.69562e-06 0.000871454 6.54962e-05 3.12494e-06 3.01853e-11 0.00137936 0.000509864 0.000301781 3.60425e-06 3.65581e-07 4.4655e-14 4.2054e-08 5.13502e-05 7.2275e-06 2.24225e-06 7.92655e-09 0.000196016 7.90239e-06 3.33856e-05 1.87709e-05 2.06707e-12 2.13467e-08 5.03581e-06 3.60605e-07 5.80977e-07 2.02161e-07 2.89898e-11 6.60885e-18 7.65548e-14 9.12396e-09 3.41777e-07 2.01064e-07 7.24721e-11 1.55325e-19 1.4211e-07 5.44255e-08 9.55786e-07 1.94673e-11 4.34425e-10 4.11927e-09 1.06227e-06 2.46897e-09 9.8005e-13 4.41945e-11 3.91204e-06 3.41175e-09
6.03425 0.217333 2.33508e-06 1.17197e-05 4.38663e-11 4.55107e-06 4.21591e-10 3.50176e-16 2.29715e-09 0.676782 7.14631e-06 1.23731e-07 4.13573e-09 0.00677819 0.00700514 0.0115277 0.000164314 5.55682e-06 0.000822718 6.47943e-05 3.33935e-06 3.51355e-11 0.00131265 0.000492707 0.000301204 3.87617e-06 4.22532e-07 4.59163e-14 4.02211e-08 4.94207e-05 7.57738e-06 2.48391e-06 9.62573e-09 0.000193016 7.80127e-06 3.35638e-05 1.82324e-05 3.00398e-12 2.78251e-08 5.01255e-06 3.43646e-07 5.36774e-07 2.27841e-07 4.65304e-11 1.16575e-17 1.3626e-13 1.09042e-08 3.21597e-07 2.1628e-07 6.49786e-11 3.08495e-19 1.42204e-07 6.5896e-08 9.42405e-07 1.77214e-11 4.82224e-10 5.54855e-09 1.06525e-06 2.49746e-09 1.19426e-12 6.47811e-11 3.92892e-06 3.5698e-09
6.03432 0.22289 2.5638e-06 1.37914e-05 4.77876e-11 5.23854e-06 4.54736e-10 4.0616e-16 2.47781e-09 0.679863 8.00611e-06 1.25617e-07 4.53957e-09 0.0059653 0.00687845 0.0114988 0.000175115 5.38791e-06 0.000779321 6.4029e-05 3.55251e-06 4.0659e-11 0.00124533 0.000475134 0.000300904 4.17033e-06 4.88731e-07 4.69208e-14 3.82459e-08 4.74974e-05 7.92828e-06 2.75023e-06 1.16922e-08 0.000189624 7.68252e-06 3.37806e-05 1.7634e-05 4.38603e-12 3.62267e-08 4.98717e-06 3.2353e-07 4.91463e-07 2.58583e-07 7.4825e-11 2.07164e-17 2.43332e-13 1.32023e-08 3.00056e-07 2.30436e-07 5.74877e-11 6.15179e-19 1.42291e-07 7.93086e-08 9.25524e-07 1.59273e-11 5.35836e-10 7.46225e-09 1.06765e-06 2.51283e-09 1.45815e-12 9.54086e-11 3.94857e-06 3.74554e-09
6.03439 0.22843 2.82277e-06 1.63709e-05 5.19017e-11 6.05347e-06 4.8925e-10 4.66007e-16 2.66594e-09 0.682955 8.98083e-06 1.2766e-07 4.99308e-09 0.00515107 0.00673685 0.0114685 0.000186559 5.18379e-06 0.000741663 6.33197e-05 3.76756e-06 4.68319e-11 0.00117732 0.000457034 0.000300896 4.49052e-06 5.65796e-07 4.76072e-14 3.61056e-08 4.55821e-05 8.27873e-06 3.04395e-06 1.42109e-08 0.0001858 7.5447e-06 3.40397e-05 1.6972e-05 6.43973e-12 4.71113e-08 4.95916e-06 3.00583e-07 4.45328e-07 2.95402e-07 1.20634e-10 3.71335e-17 4.36408e-13 1.61921e-08 2.77182e-07 2.42966e-07 5.00642e-11 1.23364e-18 1.42375e-07 9.4837e-08 9.0433e-07 1.40964e-11 5.96323e-10 1.00168e-08 1.069e-06 2.50988e-09 1.78483e-12 1.41086e-10 3.97132e-06 3.93438e-09
6.03447 0.233848 3.11336e-06 1.95408e-05 5.59341e-11 6.99089e-06 5.22634e-10 5.26746e-16 2.84792e-09 0.686001 1.00717e-05 1.29859e-07 5.482e-09 0.00435137 0.0065804 0.0114371 0.000198599 4.94445e-06 0.000710631 6.28363e-05 3.98866e-06 5.36788e-11 0.00110988 0.000438664 0.000301195 4.83559e-06 6.54079e-07 4.79063e-14 3.38272e-08 4.37108e-05 8.62155e-06 3.36245e-06 1.72313e-08 0.000181576 7.38902e-06 3.43394e-05 1.62562e-05 9.45276e-12 6.09163e-08 4.92851e-06 2.7572e-07 3.99539e-07 3.38729e-07 1.93482e-10 6.65301e-17 7.7875e-13 2.00343e-08 2.53501e-07 2.53096e-07 4.29185e-11 2.46104e-18 1.42462e-07 1.12284e-07 8.78449e-07 1.22808e-11 6.63676e-10 1.33479e-08 1.06867e-06 2.48334e-09 2.18335e-12 2.0792e-10 3.99703e-06 4.12525e-09
6.03681 0.237443 3.21921e-06 2.28532e-05 5.89677e-11 7.7562e-06 5.49786e-10 5.18232e-16 3.00052e-09 0.688798 1.05017e-05 1.4142e-07 6.03374e-09 0.00379788 0.00667289 0.0114687 0.000228815 4.79182e-06 0.000720587 7.13692e-05 5.33803e-06 8.40829e-11 0.00109059 0.000474151 0.000318185 6.02474e-06 9.776e-07 4.70827e-14 3.50802e-08 4.14039e-05 9.92038e-06 4.34435e-06 2.75823e-08 0.000168834 6.91471e-06 3.54732e-05 1.412e-05 2.31098e-11 1.08957e-07 4.85123e-06 2.16623e-07 2.93216e-07 4.8435e-07 5.79035e-10 2.42419e-16 2.99988e-12 3.55115e-08 1.91651e-07 2.69937e-07 2.98939e-11 9.90807e-18 1.42629e-07 1.64606e-07 7.98738e-07 8.78945e-12 6.931e-10 2.62195e-08 1.07219e-06 2.45379e-09 2.8345e-12 5.18087e-10 4.09527e-06 4.72689e-09
6.03914 0.240758 3.29103e-06 2.61051e-05 6.03074e-11 8.33088e-06 5.60971e-10 4.96447e-16 3.06643e-09 0.69163 1.08961e-05 1.51569e-07 6.49933e-09 0.00325844 0.00673484 0.0115168 0.000261436 4.57911e-06 0.000746751 8.26574e-05 7.19666e-06 1.30719e-10 0.00107959 0.000518355 0.000340122 7.51522e-06 1.43537e-06 4.60952e-14 3.647e-08 3.92324e-05 1.12073e-05 5.52483e-06 4.31368e-08 0.000154049 6.35848e-06 3.67887e-05 1.18139e-05 5.52971e-11 1.85943e-07 4.72931e-06 1.58663e-07 1.99743e-07 6.88474e-07 1.65231e-09 8.44333e-16 1.10037e-11 6.29803e-08 1.33412e-07 2.64643e-07 1.9175e-11 3.77737e-17 1.434e-07 2.23836e-07 6.79398e-07 5.7505e-12 7.2313e-10 4.83146e-08 1.04389e-06 2.2697e-09 3.63725e-12 1.22642e-09 4.213e-06 5.13935e-09
6.04148 0.243754 3.31574e-06 2.8953e-05 5.96558e-11 8.62149e-06 5.5367e-10 4.63951e-16 3.03153e-09 0.694505 1.12171e-05 1.58902e-07 6.83164e-09 0.00273156 0.00674618 0.0115843 0.000297448 4.3078e-06 0.000787315 9.7868e-05 9.87847e-06 2.04796e-10 0.00107907 0.000572544 0.00036807 9.41784e-06 2.07302e-06 4.4964e-14 3.80569e-08 3.73145e-05 1.24406e-05 6.91433e-06 6.59427e-08 0.000137369 5.72653e-06 3.82661e-05 9.44014e-06 1.3011e-10 3.00991e-07 4.54988e-06 1.10811e-07 1.24367e-07 9.6925e-07 4.48208e-09 2.82132e-15 3.836e-11 1.10962e-07 8.42818e-08 2.38423e-07 1.11711e-11 1.35724e-16 1.45599e-07 2.81362e-07 5.3024e-07 3.39496e-12 7.56836e-10 8.31822e-08 9.66228e-07 1.9364e-09 4.62391e-12 2.72425e-09 4.33715e-06 5.18834e-09
6.04382 0.246389 3.29663e-06 3.1053e-05 5.69893e-11 8.57757e-06 5.27594e-10 4.23428e-16 2.89376e-09 0.697434 1.14623e-05 1.61985e-07 6.98117e-09 0.00221371 0.00668325 0.0116717 0.000338218 3.98048e-06 0.000839762 0.000118188 1.38812e-05 3.26764e-10 0.0010916 0.000638125 0.000403303 1.18952e-05 2.95255e-06 4.3867e-14 3.98228e-08 3.58037e-05 1.35952e-05 8.51695e-06 9.86109e-08 0.000119144 5.03216e-06 3.987e-05 7.1302e-06 3.029e-10 4.58891e-07 4.29975e-06 7.67862e-08 6.95205e-08 1.34567e-06 1.15147e-08 9.10097e-15 1.26787e-10 1.93193e-07 4.75526e-08 1.98717e-07 5.81243e-12 4.58854e-16 1.50949e-07 3.26444e-07 3.71876e-07 1.78139e-12 8.02399e-10 1.33597e-07 8.30348e-07 1.49931e-09 5.84704e-12 5.63957e-09 4.43908e-06 4.75365e-09
6.04616 0.248614 3.24025e-06 3.217e-05 5.25708e-11 8.20752e-06 4.85223e-10 3.78013e-16 2.66617e-09 0.700427 1.16276e-05 1.5979e-07 6.92483e-09 0.00170014 0.00651978 0.0117746 0.000385383 3.60086e-06 0.000901444 0.000144816 1.99628e-05 5.3257e-10 0.00111978 0.000716575 0.000447395 1.51854e-05 4.16391e-06 4.2911e-14 4.17507e-08 3.48937e-05 1.46815e-05 1.03353e-05 1.4445e-07 9.99544e-05 4.2977e-06 4.15514e-05 5.02592e-06 7.0272e-10 6.53608e-07 3.96641e-06 5.51546e-08 3.41703e-08 1.83276e-06 2.79083e-08 2.85968e-14 3.9645e-10 3.30953e-07 2.35241e-08 1.55937e-07 2.64767e-12 1.45675e-15 1.62992e-07 3.49876e-07 2.2911e-07 8.16139e-13 8.78326e-10 2.0032e-07 6.45786e-07 1.03439e-09 7.41219e-12 1.08438e-08 4.4749e-06 3.85743e-09
6.12008 0.0909744 9.92219e-09 1.54609e-09 2.307e-11 2.11002e-08 2.48518e-10 7.88667e-18 1.43177e-09 0.741761 9.07712e-09 1.20172e-11 4.29308e-11 0.0451234 0.00065591 0.00146948 4.31703e-07 1.62637e-05 0.0011517 4.96313e-06 4.42863e-08 5.36101e-15 0.0364202 0.0103592 0.0119944 6.97244e-06 6.39845e-07 3.38329e-13 2.47291e-05 0.00324276 8.61132e-05 9.1007e-06 1.63576e-09 0.0110008 0.000498512 0.00247791 1.54629e-06 2.9708e-12 2.88127e-08 2.30128e-06 1.51344e-06 1.00015e-06 2.16205e-06 5.78831e-10 4.56749e-17 4.04003e-10 4.1122e-07 7.27127e-07 3.01575e-06 6.23229e-09 1.21031e-18 4.57497e-07 2.9305e-06 3.57343e-06 3.47785e-09 2.75015e-12 1.70558e-06 4.48293e-06 9.22175e-07 2.33154e-16 6.99464e-10 1.03225e-05 1.20436e-06
6.17413 0.0337255 6.93912e-10 2.04458e-10 3.63277e-12 1.2629e-09 4.46643e-11 5.88038e-20 2.62127e-10 0.785073 4.44169e-10 5.52814e-13 1.584e-12 0.0262506 5.58707e-05 0.00043513 2.16386e-08 5.8498e-06 0.000936225 7.91026e-07 1.96364e-08 1.08554e-16 0.0726592 0.00361221 0.00721187 8.50448e-07 3.18356e-08 1.15643e-13 7.68504e-06 0.00350457 2.10763e-05 6.22655e-06 5.91191e-11 0.0342378 0.0016051 0.0112874 6.80494e-05 2.07032e-19 4.7592e-12 1.61663e-06 7.04393e-07 3.51507e-06 5.47152e-08 6.91805e-17 0 4.08508e-19 5.87031e-10 7.86999e-07 2.20595e-07 7.26105e-09 0 8.42901e-11 2.63869e-08 2.26535e-06 1.91197e-08 2.02443e-17 1.72848e-09 9.21909e-07 2.01057e-06 4.88113e-23 2.43673e-14 3.95775e-06 1.53679e-06
6.22781 0.065576 3.82604e-09 3.98755e-10 8.23136e-12 4.91446e-09 9.07614e-11 8.9127e-19 5.28869e-10 0.764067 2.30742e-09 2.28795e-12 9.36947e-12 0.0383158 0.000219961 0.000899665 1.29776e-07 9.31419e-06 0.0012267 2.54287e-06 3.31846e-08 1.01344e-15 0.0547839 0.00666944 0.0108376 3.26841e-06 1.89955e-07 2.21174e-13 1.7823e-05 0.00361478 5.07715e-05 9.08188e-06 4.56548e-10 0.0212018 0.000975281 0.00574374 1.3711e-05 6.92551e-16 5.47096e-10 1.18797e-06 7.16005e-07 1.3772e-06 4.12602e-07 1.99682e-13 1.2237e-21 2.26057e-13 2.08278e-08 6.66163e-07 9.8631e-07 6.2267e-09 1.70617e-22 2.44579e-08 5.25286e-07 3.21237e-06 6.20815e-09 3.36688e-14 1.73786e-07 3.28545e-06 1.9857e-06 5.35534e-19 1.50094e-11 1.12569e-05 2.56384e-06
6.2632 0.0976103 9.77838e-09 1.07304e-09 1.7851e-11 1.46969e-08 1.80753e-10 5.26265e-18 1.04604e-09 0.745252 7.41336e-09 8.28496e-12 2.99764e-11 0.0396793 0.000467331 0.00130636 3.44825e-07 1.2317e-05 0.00111011 4.16135e-06 4.23237e-08 3.82221e-15 0.0374876 0.00919836 0.0120598 6.39655e-06 5.48852e-07 2.82575e-13 2.18079e-05 0.00333617 8.12112e-05 9.74139e-06 1.34986e-09 0.0128538 0.000585051 0.00325755 2.52269e-06 6.93387e-13 1.28813e-08 1.96303e-06 1.35267e-06 1.096e-06 1.68779e-06 1.19388e-10 8.51307e-18 1.44967e-10 2.47174e-07 7.37705e-07 2.59929e-06 6.32071e-09 3.53218e-19 3.38895e-07 2.42966e-06 3.76686e-06 3.8718e-09 1.47396e-12 1.32172e-06 4.69954e-06 1.16114e-06 8.21365e-17 3.76758e-10 1.14287e-05 1.55004e-06
6.30053 0.139617 2.79832e-08 5.25244e-09 3.90977e-11 5.78518e-08 3.64244e-10 2.76912e-17 2.08779e-09 0.72494 2.61948e-08 4.6305e-11 1.13331e-10 0.0291559 0.00103146 0.0020119 1.21585e-06 1.51306e-05 0.000743782 6.69809e-06 7.321e-08 2.27576e-14 0.020353 0.0122417 0.0121325 1.46427e-05 2.65758e-06 2.73439e-13 1.97753e-05 0.0026758 0.000151855 1.19993e-05 5.41182e-09 0.00535734 0.000247979 0.00134761 2.28167e-07 3.16044e-10 3.49514e-07 3.08959e-06 1.12805e-06 2.75932e-07 3.88824e-06 4.6942e-08 7.53412e-15 1.57926e-08 2.02389e-06 2.59227e-07 2.89942e-06 1.19686e-09 1.38033e-16 1.92263e-06 3.78313e-06 1.38558e-06 6.30831e-10 3.19509e-11 3.22605e-06 2.18651e-06 1.63086e-07 7.9269e-15 3.73028e-09 6.50777e-06 2.13868e-07
6.33767 0.183696 1.57694e-07 8.53276e-08 4.6604e-11 2.87727e-07 4.23704e-10 5.74916e-17 2.40584e-09 0.709395 1.85263e-07 1.16291e-09 5.95637e-10 0.0157058 0.00261227 0.00631279 2.3334e-05 1.06813e-05 0.000809047 2.85387e-05 1.13726e-06 2.25324e-12 0.0099577 0.011318 0.00803507 5.73327e-05 3.00715e-05 1.58537e-13 5.40516e-06 0.00107093 0.000251104 4.73194e-05 1.34029e-07 0.00109512 6.17054e-05 0.000315805 1.77546e-08 6.89932e-09 1.02873e-06 1.1524e-06 1.42359e-07 7.53916e-09 4.44371e-06 7.59734e-07 2.2395e-13 1.16748e-07 4.85793e-06 1.39476e-08 8.50892e-07 8.1785e-12 7.24486e-15 3.06278e-06 1.48633e-06 9.89741e-08 6.91874e-12 3.5803e-10 2.24191e-06 2.60228e-07 3.12341e-09 5.02988e-13 1.6688e-08 3.82921e-06 5.1256e-09
6.34433 0.192499 1.90667e-07 1.15281e-07 4.63897e-11 3.3182e-07 4.20682e-10 6.38238e-17 2.3851e-09 0.702495 2.35698e-07 1.64664e-09 6.99787e-10 0.0147551 0.00276104 0.00706151 3.16762e-05 9.83662e-06 0.000864072 3.47844e-05 1.67463e-06 4.0838e-12 0.00922765 0.0107515 0.00739809 6.34374e-05 3.50165e-05 1.50626e-13 4.44981e-06 0.000938382 0.000243963 5.24219e-05 1.78756e-07 0.000892579 5.215e-05 0.000267753 1.43965e-08 9.66164e-09 1.04381e-06 1.01029e-06 1.11714e-07 5.10856e-09 4.39272e-06 8.64016e-07 4.28912e-13 1.27363e-07 4.94743e-06 1.00678e-08 7.21721e-07 4.684e-12 1.01165e-14 2.99171e-06 1.27986e-06 7.26536e-08 4.17579e-12 4.41271e-10 1.96864e-06 1.96188e-07 1.95508e-09 7.28511e-13 1.79097e-08 3.49322e-06 3.28022e-09
