mass C_12 C_13 C_14 N_13 N_14 N_15 O_14 O_15 O_16 O_17 O_18 F_18 Mg_24 Mg_25 Mg_26 Mg_27 Al_26 Al_27 Al_28 Al_29 Al_30 Si_28 Si_29 Si_30 Si_31 Si_32 P_29 P_30 P_31 P_32 P_33 P_34 S_32 S_33 S_34 Ca_40 Ar_44 K_44 Ca_44 Sc_46 Ti_46 Ca_46 K_46 Ar_46 K_47 Ca_47 Ti_47 Sc_47 V_47 K_48 Ca_48 Sc_48 Ti_48 V_48 Ca_49 Sc_49 Ti_49 V_49 Ca_50 Sc_50 Ti_50 V_50
6.7896 0.491415 1.84707e-07 0.000350747 2.93074e-07 1.21179e-06 1.58472e-06 9.47796e-14 5.5511e-13 0.343457 0.000125218 6.74233e-05 1.98857e-08 0.000512227 0.0043004 0.00373746 5.59305e-05 3.55821e-08 5.6445e-05 1.02708e-05 1.50738e-06 1.38771e-10 0.000673215 0.00010831 0.000157233 1.37025e-05 6.63403e-07 1.03998e-13 6.77256e-11 9.95753e-06 1.35189e-06 1.26844e-06 1.41505e-08 0.00026534 1.01487e-05 3.39917e-05 3.99581e-05 1.74377e-11 1.09407e-07 2.5407e-06 4.70785e-08 9.96297e-08 2.55182e-07 1.02401e-09 4.16408e-16 9.68003e-12 2.00301e-08 1.06349e-07 8.35212e-08 1.38618e-16 6.87066e-15 1.55043e-07 5.56218e-08 5.28488e-07 2.35113e-16 6.92584e-09 1.08368e-08 1.07166e-06 1.17714e-13 2.88025e-11 3.68445e-10 2.41856e-06 1.21114e-11
6.79515 0.492788 2.46545e-07 0.000194503 6.53826e-07 9.35546e-07 5.65776e-07 3.96721e-13 8.02619e-13 0.343999 0.000141704 2.94393e-05 1.34758e-08 0.000519502 0.00267243 0.00296585 2.61872e-05 4.19574e-08 5.99076e-05 6.14785e-06 4.90952e-07 2.51193e-11 0.000697585 8.37363e-05 0.000119913 6.54132e-06 1.85927e-07 2.04064e-13 1.01936e-10 1.05275e-05 8.43151e-07 6.01811e-07 3.77001e-09 0.000303481 1.15283e-05 2.90664e-05 4.69268e-05 1.30389e-12 2.61203e-08 2.09216e-06 7.32748e-08 1.90401e-07 8.76808e-08 6.89464e-11 9.98513e-18 3.53377e-13 3.98152e-09 1.56846e-07 6.22938e-08 4.79138e-16 1.39689e-16 1.57921e-07 1.92696e-08 6.89247e-07 6.263e-16 3.88505e-09 1.94001e-09 1.32414e-06 1.65979e-13 8.94165e-12 6.10967e-11 2.04262e-06 3.4439e-11
6.79793 0.492981 2.78399e-07 0.000117808 9.10708e-07 6.18342e-07 2.15464e-07 7.19263e-13 6.89824e-13 0.345267 0.000144905 1.42319e-05 8.44556e-09 0.000531982 0.00201926 0.00278051 1.65509e-05 3.8541e-08 6.14369e-05 4.26289e-06 2.28237e-07 7.88219e-12 0.000708245 7.35217e-05 0.000104452 4.14289e-06 8.19157e-08 2.69062e-13 1.18741e-10 1.08369e-05 5.96709e-07 3.62589e-07 1.54148e-09 0.00031974 1.1936e-05 2.67882e-05 4.98939e-05 2.47329e-13 9.21914e-09 1.9413e-06 7.60829e-08 2.48991e-07 4.36111e-08 1.06716e-11 8.75107e-19 3.65417e-14 1.40925e-09 1.7193e-07 4.12429e-08 8.10218e-16 9.77138e-18 1.59191e-07 8.0153e-09 7.59777e-07 8.84301e-16 2.62438e-09 5.86178e-10 1.42952e-06 1.40731e-13 4.06769e-12 2.20139e-11 1.85625e-06 5.20451e-11
6.8007 0.493128 2.87969e-07 6.11161e-05 9.94165e-07 3.16496e-07 5.66205e-08 8.23904e-13 3.69792e-13 0.34619 0.000136882 5.50346e-06 4.1998e-09 0.000543728 0.00154376 0.0026773 9.98833e-06 2.73397e-08 6.25773e-05 2.77558e-06 9.48188e-08 2.0963e-12 0.000716449 6.57543e-05 9.29002e-05 2.52812e-06 3.27741e-08 2.83353e-13 1.13568e-10 1.10685e-05 3.93354e-07 2.0385e-07 5.5963e-10 0.000332255 1.19143e-05 2.49855e-05 5.21981e-05 3.87106e-14 2.6808e-09 1.84642e-06 6.73896e-08 3.0419e-07 2.03527e-08 1.23486e-12 5.65697e-20 2.68644e-15 4.71469e-10 1.74733e-07 2.24552e-08 1.04471e-15 4.60981e-19 1.60164e-07 2.64774e-09 8.1964e-07 9.40967e-16 1.67687e-09 1.7009e-10 1.50987e-06 8.99857e-14 1.6607e-12 7.98544e-12 1.69933e-06 7.1098e-11
6.80383 0.494181 2.6243e-07 2.21824e-05 8.30378e-07 1.0356e-07 7.3766e-09 5.67414e-13 9.93154e-14 0.343768 0.000108549 1.30194e-06 1.37488e-09 0.000555148 0.00114224 0.00253676 4.94743e-06 1.34439e-08 6.34888e-05 1.52942e-06 2.85505e-08 3.44656e-13 0.000723777 5.89978e-05 8.22437e-05 1.30588e-06 9.42671e-09 2.32992e-13 8.63203e-11 1.1052e-05 2.14024e-07 9.44596e-08 1.43902e-10 0.000344014 1.13547e-05 2.33746e-05 5.45322e-05 3.07216e-15 4.67485e-10 1.76619e-06 4.73785e-08 3.52805e-07 8.28605e-09 6.27198e-14 1.34222e-21 7.41107e-17 1.36397e-10 1.66053e-07 8.37495e-09 1.02173e-15 6.97367e-21 1.61134e-07 5.16525e-10 9.01067e-07 7.40487e-16 9.12483e-10 5.0653e-11 1.5828e-06 4.0017e-14 4.92897e-13 2.26214e-12 1.51863e-06 9.71875e-11
6.80695 0.495187 2.0954e-07 5.50336e-06 5.36669e-07 2.26979e-08 5.56944e-10 2.39891e-13 1.38453e-14 0.341095 6.7353e-05 1.879e-07 3.04872e-10 0.000563245 0.0008795 0.00242887 2.06894e-06 5.07937e-09 6.41246e-05 7.09414e-07 6.1747e-09 3.45607e-14 0.000728751 5.44813e-05 7.52039e-05 5.82639e-07 1.97744e-09 1.51439e-13 5.42402e-11 1.09632e-05 9.71517e-08 3.70112e-08 2.66744e-11 0.000352214 1.0405e-05 2.22941e-05 5.62219e-05 1.28586e-16 4.84884e-11 1.72105e-06 2.57819e-08 3.86155e-07 4.12875e-09 1.38119e-15 1.2071e-23 7.55558e-19 4.41389e-11 1.53968e-07 2.08549e-09 7.66897e-16 3.31529e-23 1.61823e-07 5.80426e-11 9.73152e-07 4.53263e-16 4.20656e-10 1.93439e-11 1.62832e-06 1.27327e-14 1.05373e-13 4.79332e-13 1.37954e-06 1.21077e-10
6.81077 0.497141 1.54984e-07 6.06983e-07 2.78899e-07 2.3921e-09 1.39393e-11 5.42809e-14 6.10081e-16 0.334389 2.64628e-05 1.02022e-08 2.824e-11 0.000569436 0.000676073 0.00225049 5.20583e-07 1.52242e-09 6.45444e-05 2.09868e-07 5.5477e-10 9.32225e-16 0.000732705 5.10807e-05 6.85777e-05 1.6486e-07 1.7088e-10 7.30218e-14 2.62285e-11 1.06139e-05 2.71918e-08 9.2276e-09 2.02833e-12 0.000359552 9.4674e-06 2.15118e-05 5.79525e-05 8.80033e-19 1.29555e-12 1.67849e-06 8.35749e-09 3.99526e-07 3.08525e-09 3.30204e-18 7.23012e-27 5.43035e-22 1.18113e-11 1.4285e-07 2.02958e-10 3.73256e-16 7.1834e-27 1.62519e-07 1.66477e-12 1.0741e-06 1.69351e-16 1.24611e-10 5.58813e-12 1.65543e-06 2.1905e-15 9.36622e-15 4.2616e-14 1.22196e-06 1.51782e-10
6.81267 0.497371 1.35252e-07 1.70654e-07 1.68446e-07 5.57799e-10 1.74712e-12 1.38712e-14 6.69779e-17 0.333623 1.45779e-05 2.84846e-09 5.33017e-12 0.000570681 0.000634862 0.00222785 2.12853e-07 9.59464e-10 6.46565e-05 9.12178e-08 1.07246e-10 7.96318e-17 0.000733486 5.03892e-05 6.74932e-05 7.15503e-08 3.38224e-11 3.75315e-14 1.36745e-11 1.05812e-05 1.15637e-08 3.70945e-09 3.60561e-13 0.000360906 9.18268e-06 2.13829e-05 5.8252e-05 3.22573e-20 1.10644e-13 1.67379e-06 3.75696e-09 4.04092e-07 3.00798e-09 5.47581e-20 0 3.98133e-24 5.15476e-12 1.40244e-07 4.04226e-11 1.69017e-16 0 1.62637e-07 1.4531e-13 1.09193e-06 6.61515e-17 5.4302e-11 2.43349e-12 1.65944e-06 6.38915e-16 1.79896e-15 8.18774e-15 1.19562e-06 1.57829e-10
6.81458 0.497614 1.23816e-07 6.49683e-08 8.47708e-08 1.32549e-10 5.21786e-13 2.33614e-15 7.06782e-18 0.332725 8.78066e-06 1.68503e-09 9.96301e-13 0.000571363 0.000611224 0.00220518 8.09957e-08 7.7307e-10 6.47108e-05 3.70805e-08 1.77762e-11 8.34076e-18 0.000733945 5.00004e-05 6.67189e-05 2.80426e-08 6.28699e-12 2.28132e-14 5.72296e-12 1.05362e-05 4.48071e-09 1.38661e-09 6.34693e-14 0.000361778 9.04531e-06 2.13093e-05 5.84639e-05 8.93645e-22 7.4287e-15 1.66974e-06 1.54262e-09 4.05356e-07 2.99461e-09 6.22618e-22 0 1.98606e-26 2.0988e-12 1.38936e-07 6.80961e-12 5.65901e-17 0 1.62721e-07 9.93228e-15 1.10612e-06 2.00873e-17 2.19466e-11 8.91481e-13 1.66102e-06 1.69149e-16 3.49163e-16 1.32945e-15 1.17599e-06 1.62291e-10
6.81476 0.4996 1.26047e-07 5.60256e-08 8.49307e-08 1.21313e-10 4.36568e-13 2.26783e-15 6.29351e-18 0.323072 8.20235e-06 1.43086e-09 8.93792e-13 0.000573471 0.000538792 0.00201212 7.18057e-08 1.48984e-09 6.48162e-05 3.62487e-08 1.70256e-11 7.82026e-18 0.000735504 4.88352e-05 6.22352e-05 2.54024e-08 5.41219e-12 2.26765e-14 5.53302e-12 1.00925e-05 4.16739e-09 1.34071e-09 6.00106e-14 0.000365789 9.02116e-06 2.09947e-05 5.96735e-05 6.84578e-22 6.55018e-15 1.64495e-06 1.46178e-09 3.9168e-07 3.00834e-09 5.25365e-22 0 1.61786e-26 2.06377e-12 1.39064e-07 6.32066e-12 5.21869e-17 0 1.63192e-07 9.01394e-15 1.21183e-06 1.91237e-17 2.14995e-11 8.73298e-13 1.64482e-06 1.7465e-16 3.34651e-16 1.27413e-15 1.05685e-06 1.93265e-10
6.81493 0.500503 1.26975e-07 4.97535e-08 8.14156e-08 1.07642e-10 3.83157e-13 2.00443e-15 5.26412e-18 0.317935 7.72969e-06 1.29431e-09 7.72943e-13 0.000574529 0.000502585 0.00191603 6.39011e-08 2.07249e-09 6.48938e-05 3.40371e-08 1.5044e-11 6.49837e-18 0.000736281 4.82446e-05 6.00032e-05 2.28521e-08 4.57093e-12 2.14436e-14 5.1593e-12 9.88225e-06 3.80869e-09 1.24579e-09 5.23923e-14 0.000367803 8.99248e-06 2.08407e-05 6.02859e-05 4.87334e-22 5.26257e-15 1.635e-06 1.35122e-09 3.85031e-07 3.01797e-09 3.72758e-22 0 1.02901e-26 1.94694e-12 1.39579e-07 5.49704e-12 4.69956e-17 0 1.63428e-07 7.365e-15 1.26899e-06 1.74953e-17 2.02081e-11 8.20814e-13 1.63163e-06 1.651e-16 2.95647e-16 1.12555e-15 9.97583e-07 2.1068e-10
6.81528 0.501706 1.279e-07 3.97565e-08 7.25563e-08 8.25261e-11 3.04749e-13 1.46682e-15 3.51451e-18 0.310243 6.89543e-06 1.09989e-09 5.61174e-13 0.00057605 0.000450656 0.0017784 5.0432e-08 3.16234e-09 6.50284e-05 2.91793e-08 1.1109e-11 4.12826e-18 0.000737392 4.73898e-05 5.681e-05 1.82809e-08 3.17554e-12 1.85531e-14 4.37256e-12 9.59102e-06 3.12945e-09 1.04579e-09 3.77662e-14 0.000370703 8.93435e-06 2.06232e-05 6.11721e-05 2.31207e-22 3.17443e-15 1.62302e-06 1.13275e-09 3.75666e-07 3.03445e-09 1.6591e-22 0 2.93282e-27 1.68414e-12 1.40773e-07 3.96869e-12 3.72897e-17 0 1.63765e-07 4.56651e-15 1.35517e-06 1.4196e-17 1.73518e-11 7.04743e-13 1.6077e-06 1.39187e-16 2.18161e-16 8.30417e-16 9.12909e-07 2.37581e-10
6.81598 0.502241 1.25653e-07 2.8666e-08 5.165e-08 4.72071e-11 2.41678e-13 6.26313e-16 1.4713e-18 0.304185 5.7457e-06 9.65917e-10 2.89149e-13 0.000577068 0.000415851 0.00168718 3.13466e-08 4.80913e-09 6.51613e-05 1.93888e-08 4.96509e-12 1.23819e-18 0.000738128 4.68055e-05 5.47295e-05 1.13754e-08 1.50408e-12 1.2411e-14 2.87825e-12 9.41856e-06 1.99428e-09 6.69003e-10 1.61491e-14 0.000372642 8.84694e-06 2.04892e-05 6.17729e-05 4.35444e-23 9.15617e-16 1.61924e-06 7.45116e-10 3.7011e-07 3.05013e-09 2.1398e-23 0 0 1.13531e-12 1.42568e-07 1.75518e-12 2.17031e-17 0 1.63989e-07 1.35173e-15 1.42034e-06 8.30528e-18 1.15597e-11 4.69414e-13 1.58105e-06 8.1592e-17 9.72992e-17 3.70203e-16 8.5847e-07 2.59551e-10
6.81737 0.502953 1.08851e-07 1.7661e-08 2.26186e-08 1.91913e-11 1.89773e-13 8.66949e-17 3.11963e-19 0.294065 4.36014e-06 8.19049e-10 8.87012e-14 0.000578629 0.000362339 0.00154241 1.05354e-08 7.98743e-09 6.53829e-05 7.34863e-09 7.33849e-13 7.09525e-20 0.00073926 4.59034e-05 5.14829e-05 3.82078e-09 4.21207e-13 4.93246e-15 1.10557e-12 9.15229e-06 6.99141e-10 2.35066e-10 2.18118e-15 0.000375671 8.70216e-06 2.02858e-05 6.27208e-05 1.03969e-24 4.90503e-17 1.61486e-06 2.78625e-10 3.61296e-07 3.07779e-09 1.67975e-25 0 0 4.42909e-13 1.45999e-07 2.55536e-13 6.27653e-18 0 1.64339e-07 7.6835e-17 1.52639e-06 2.42976e-18 4.40571e-12 1.78851e-13 1.53398e-06 2.43153e-17 1.43049e-17 5.43844e-17 7.73865e-07 2.95956e-10
6.81772 0.502839 1.00651e-07 1.68023e-08 1.82711e-08 1.72816e-11 1.99611e-13 5.23778e-17 2.39777e-19 0.28896 4.19343e-06 8.28319e-10 7.30861e-14 0.000579112 0.000345157 0.0014888 7.78781e-09 1.07826e-08 6.54857e-05 5.6836e-09 4.42381e-13 3.32633e-20 0.000739615 4.56141e-05 5.04059e-05 2.84356e-09 3.65535e-13 3.9279e-15 8.69763e-13 9.06983e-06 5.28217e-10 1.7708e-10 1.27499e-15 0.000376696 8.62577e-06 2.02312e-05 6.30582e-05 4.33482e-25 2.24217e-17 1.61598e-06 2.13193e-10 3.58424e-07 3.09248e-09 4.40173e-26 0 0 3.45896e-13 1.48354e-07 1.52297e-13 4.52285e-18 0 1.6446e-07 3.58973e-17 1.56994e-06 1.77953e-18 3.41107e-12 1.3847e-13 1.50758e-06 1.80619e-17 8.60332e-18 3.27063e-17 7.46666e-07 3.12317e-10
6.81807 0.502743 9.08888e-08 1.61163e-08 1.45654e-08 1.59964e-11 2.10255e-13 3.08844e-17 1.85667e-19 0.283853 4.05749e-06 8.38027e-10 6.03212e-14 0.000579592 0.00032806 0.00143514 5.64131e-09 1.34373e-08 6.55869e-05 4.31424e-09 2.5683e-13 1.47336e-20 0.000739967 4.53271e-05 4.933e-05 2.07758e-09 3.34948e-13 3.09062e-15 6.759e-13 8.98694e-06 3.91847e-10 1.31026e-10 7.18321e-16 0.000377716 8.55312e-06 2.0177e-05 6.33943e-05 1.82954e-25 9.68127e-18 1.61698e-06 1.60087e-10 3.55514e-07 3.10723e-09 7.7783e-27 0 0 2.65084e-13 1.50661e-07 8.74017e-14 3.21905e-18 0 1.6458e-07 1.59542e-17 1.6131e-06 1.28745e-18 2.59185e-12 1.05216e-13 1.48167e-06 1.33404e-17 4.98266e-18 1.89426e-17 7.19424e-07 3.28464e-10
6.81842 0.502666 7.97066e-08 1.55675e-08 1.14995e-08 1.51692e-11 2.21594e-13 1.78814e-17 1.45261e-19 0.278743 3.94799e-06 8.47985e-10 5.00352e-14 0.000580069 0.000311038 0.00138144 4.01235e-09 1.59521e-08 6.56865e-05 3.22233e-09 1.44397e-13 6.21765e-21 0.000740318 4.50425e-05 4.82549e-05 1.4932e-09 3.20778e-13 2.41307e-15 5.20894e-13 8.9036e-06 2.86028e-10 9.54029e-11 3.91853e-16 0.000378732 8.48417e-06 2.01233e-05 6.3729e-05 7.85962e-26 3.98157e-18 1.61788e-06 1.18317e-10 3.52568e-07 3.12204e-09 0 0 0 1.99932e-13 1.52919e-07 4.85831e-14 2.26445e-18 0 1.647e-07 6.83116e-18 1.65589e-06 9.20551e-19 1.93789e-12 7.86719e-14 1.45627e-06 9.82354e-18 2.79409e-18 1.06237e-17 6.92138e-07 3.44395e-10
6.81877 0.502607 6.77165e-08 1.51183e-08 9.0011e-09 1.46567e-11 2.33499e-13 1.01828e-17 1.14599e-19 0.273631 3.85977e-06 8.57993e-10 4.15269e-14 0.000580542 0.00029408 0.0013277 2.80137e-09 1.83285e-08 6.57845e-05 2.36861e-09 7.86455e-14 2.50095e-21 0.000740667 4.47599e-05 4.71807e-05 1.05615e-09 3.16688e-13 1.87188e-15 3.98609e-13 8.81981e-06 2.0551e-10 6.8362e-11 2.0702e-16 0.000379745 8.41881e-06 2.007e-05 6.40626e-05 3.36e-26 1.56031e-18 1.61865e-06 8.6093e-11 3.49588e-07 3.13691e-09 0 0 0 1.48436e-13 1.55126e-07 2.61691e-14 1.57694e-18 0 1.6482e-07 2.8402e-18 1.69829e-06 6.51534e-19 1.426e-12 5.78956e-14 1.43138e-06 7.2509e-18 1.51752e-18 5.77126e-18 6.64802e-07 3.60109e-10
6.81912 0.502566 5.56489e-08 1.474e-08 6.99018e-09 1.43548e-11 2.45857e-13 5.70387e-18 9.10285e-20 0.268518 3.78808e-06 8.67891e-10 3.4349e-14 0.000581013 0.000277176 0.00127391 1.91938e-09 2.05686e-08 6.5881e-05 1.71389e-09 4.15153e-14 9.59539e-22 0.000741014 4.44793e-05 4.61072e-05 7.35579e-10 3.18583e-13 1.4488e-15 3.04214e-13 8.73558e-06 1.45414e-10 4.82135e-11 1.05957e-16 0.000380753 8.35695e-06 2.00172e-05 6.4395e-05 1.00356e-26 5.83033e-19 1.61931e-06 6.1704e-11 3.46576e-07 3.15183e-09 0 0 0 1.08517e-13 1.57282e-07 1.36699e-14 1.08909e-18 0 1.64939e-07 1.16175e-18 1.7403e-06 4.57265e-19 1.03296e-12 4.1943e-14 1.407e-06 5.40259e-18 7.98631e-19 3.03825e-18 6.37411e-07 3.75605e-10
6.81947 0.500874 4.45127e-08 1.44737e-08 5.458e-09 1.42484e-11 2.67345e-13 3.23335e-18 7.4041e-20 0.262522 3.72448e-06 8.80676e-10 2.86822e-14 0.000581462 0.000260604 0.00121917 1.30816e-09 2.7031e-08 6.59862e-05 1.23964e-09 2.18993e-14 3.67609e-22 0.000741345 4.42073e-05 4.50452e-05 5.12602e-10 3.31501e-13 1.13604e-15 2.35152e-13 8.65125e-06 1.02923e-10 3.39678e-11 5.41362e-17 0.000381745 8.29804e-06 1.99689e-05 6.47253e-05 0 2.17355e-19 1.61991e-06 4.42293e-11 3.43567e-07 3.16781e-09 0 0 0 7.93482e-14 1.5949e-07 7.1409e-15 7.56639e-19 0 1.65056e-07 4.94114e-19 1.78221e-06 3.22959e-19 7.47819e-13 3.03693e-14 1.38244e-06 4.16085e-18 4.19819e-19 1.59774e-18 6.10261e-07 3.91136e-10
6.81947 0.495181 4.49383e-08 1.46607e-08 5.62773e-09 1.44261e-11 2.94069e-13 3.47078e-18 7.84665e-20 0.259432 3.7072e-06 8.91104e-10 2.99671e-14 0.000581405 0.000261309 0.00121519 1.34588e-09 4.15983e-08 6.60229e-05 1.28161e-09 2.34106e-14 4.06278e-22 0.0007413 4.42265e-05 4.50659e-05 5.29503e-10 3.57644e-13 1.1864e-15 2.45631e-13 8.65109e-06 1.06278e-10 3.50389e-11 5.77219e-17 0.000381713 8.29593e-06 1.9982e-05 6.47276e-05 0 2.39769e-19 1.62017e-06 4.56881e-11 3.43628e-07 3.17155e-09 0 0 0 8.21281e-14 1.5988e-07 7.62634e-15 7.85263e-19 0 1.65051e-07 5.35696e-19 1.78384e-06 3.35857e-19 7.72774e-13 3.13826e-14 1.37971e-06 4.36187e-18 4.48459e-19 1.70671e-18 6.10836e-07 3.92227e-10
6.81948 0.489558 4.52877e-08 1.48212e-08 5.78324e-09 1.45806e-11 3.10943e-13 3.70295e-18 8.26694e-20 0.256331 3.68743e-06 9.00112e-10 3.11061e-14 0.000581348 0.000261987 0.00121115 1.38038e-09 5.49831e-08 6.60594e-05 1.32066e-09 2.48587e-14 4.44494e-22 0.000741256 4.42453e-05 4.50846e-05 5.45248e-10 3.84686e-13 1.23457e-15 2.55674e-13 8.65078e-06 1.09397e-10 3.60386e-11 6.11601e-17 0.000381683 8.29443e-06 1.99954e-05 6.47301e-05 0 2.61825e-19 1.62042e-06 4.70362e-11 3.43675e-07 3.17544e-09 0 0 0 8.47214e-14 1.60257e-07 8.08976e-15 8.132e-19 0 1.65047e-07 5.76765e-19 1.78547e-06 3.48517e-19 7.9593e-13 3.23228e-14 1.37707e-06 4.56409e-18 4.75864e-19 1.81099e-18 6.11339e-07 3.93291e-10
6.81948 0.484005 4.55855e-08 1.49609e-08 5.93341e-09 1.47142e-11 3.24085e-13 3.93749e-18 8.68177e-20 0.253219 3.66547e-06 9.07788e-10 3.21886e-14 0.000581292 0.000262639 0.00120704 1.41325e-09 6.72666e-08 6.60958e-05 1.35856e-09 2.63057e-14 4.83798e-22 0.000741212 4.42638e-05 4.51016e-05 5.60483e-10 4.12602e-13 1.28257e-15 2.65681e-13 8.65032e-06 1.12414e-10 3.70064e-11 6.45862e-17 0.000381654 8.29351e-06 2.0009e-05 6.4733e-05 0 2.84421e-19 1.62066e-06 4.83431e-11 3.4371e-07 3.17947e-09 0 0 0 8.72503e-14 1.6062e-07 8.5523e-15 8.4069e-19 0 1.65042e-07 6.18717e-19 1.78709e-06 3.61016e-19 8.18375e-13 3.32341e-14 1.3745e-06 4.76776e-18 5.03212e-19 1.91505e-18 6.11771e-07 3.94329e-10
6.81949 0.478522 4.58353e-08 1.50813e-08 6.07837e-09 1.48281e-11 3.36114e-13 4.17392e-18 9.09037e-20 0.250096 3.64151e-06 9.1421e-10 3.32146e-14 0.000581237 0.000263264 0.00120287 1.4445e-09 7.85252e-08 6.6132e-05 1.39532e-09 2.77483e-14 5.24058e-22 0.000741169 4.42818e-05 4.51166e-05 5.75209e-10 4.41356e-13 1.33037e-15 2.75648e-13 8.6497e-06 1.1533e-10 3.79426e-11 6.79922e-17 0.000381626 8.29313e-06 2.00228e-05 6.47363e-05 0 3.07473e-19 1.62089e-06 4.96092e-11 3.43733e-07 3.18364e-09 0 0 0 8.97153e-14 1.60972e-07 9.01291e-15 8.6771e-19 0 1.65038e-07 6.61421e-19 1.78871e-06 3.73344e-19 8.40114e-13 3.41169e-14 1.37201e-06 4.97279e-18 5.30437e-19 2.01865e-18 6.12131e-07 3.95341e-10
6.81949 0.473111 4.60412e-08 1.51833e-08 6.21816e-09 1.49234e-11 3.48042e-13 4.41174e-18 9.49171e-20 0.246963 3.6157e-06 9.19453e-10 3.41818e-14 0.000581182 0.000263862 0.00119863 1.47415e-09 8.88304e-08 6.61681e-05 1.43095e-09 2.91829e-14 5.65134e-22 0.000741126 4.42994e-05 4.51298e-05 5.8943e-10 4.70916e-13 1.37795e-15 2.85569e-13 8.64892e-06 1.18144e-10 3.88479e-11 7.13706e-17 0.0003816 8.29326e-06 2.00368e-05 6.47399e-05 8.63892e-27 3.30894e-19 1.62111e-06 5.08348e-11 3.43743e-07 3.18794e-09 0 0 0 9.21165e-14 1.61311e-07 9.4705e-15 8.94269e-19 0 1.65033e-07 7.0475e-19 1.79034e-06 3.85502e-19 8.61151e-13 3.49711e-14 1.36958e-06 5.17922e-18 5.57473e-19 2.12153e-18 6.12421e-07 3.96329e-10
6.8195 0.467773 4.62074e-08 1.5268e-08 6.35306e-09 1.5001e-11 3.60167e-13 4.6508e-18 9.88541e-20 0.24382 3.58818e-06 9.23582e-10 3.50911e-14 0.000581128 0.000264434 0.00119432 1.50228e-09 9.8249e-08 6.6204e-05 1.46551e-09 3.06087e-14 6.06955e-22 0.000741084 4.43167e-05 4.51411e-05 6.03171e-10 5.01246e-13 1.42533e-15 2.9545e-13 8.64798e-06 1.20863e-10 3.9724e-11 7.47198e-17 0.000381575 8.29386e-06 2.0051e-05 6.47439e-05 1.29248e-26 3.54634e-19 1.62132e-06 5.20222e-11 3.43742e-07 3.19237e-09 0 0 0 9.44578e-14 1.61639e-07 9.92482e-15 9.20383e-19 0 1.65029e-07 7.4864e-19 1.79197e-06 3.97495e-19 8.81523e-13 3.57984e-14 1.36723e-06 5.38715e-18 5.84304e-19 2.22364e-18 6.12641e-07 3.97294e-10
6.81951 0.462507 4.6337e-08 1.53364e-08 6.48326e-09 1.50621e-11 3.72496e-13 4.89079e-18 1.0271e-19 0.240666 3.55909e-06 9.26662e-10 3.59433e-14 0.000581075 0.000264979 0.00118994 1.52892e-09 1.06843e-07 6.62398e-05 1.49901e-09 3.20236e-14 6.49418e-22 0.000741043 4.43335e-05 4.51506e-05 6.16441e-10 5.32314e-13 1.47253e-15 3.05291e-13 8.64688e-06 1.23489e-10 4.05717e-11 7.80352e-17 0.000381551 8.29491e-06 2.00654e-05 6.47483e-05 1.64617e-26 3.78631e-19 1.62152e-06 5.31726e-11 3.4373e-07 3.19693e-09 0 0 0 9.67409e-14 1.61955e-07 1.03753e-14 9.46043e-19 0 1.65026e-07 7.92994e-19 1.7936e-06 4.09317e-19 9.01249e-13 3.65994e-14 1.36495e-06 5.59655e-18 6.10893e-19 2.32482e-18 6.12792e-07 3.98238e-10
6.81951 0.457315 4.64329e-08 1.53895e-08 6.60873e-09 1.51073e-11 3.84933e-13 5.13118e-18 1.06475e-19 0.237503 3.52855e-06 9.28751e-10 3.67364e-14 0.000581023 0.000265499 0.0011855 1.55409e-09 1.14671e-07 6.62755e-05 1.53146e-09 3.34241e-14 6.92364e-22 0.000741002 4.43499e-05 4.51583e-05 6.29238e-10 5.64087e-13 1.5195e-15 3.15083e-13 8.64561e-06 1.26021e-10 4.13909e-11 8.1309e-17 0.000381528 8.29637e-06 2.008e-05 6.4753e-05 1.91952e-26 4.02785e-19 1.62172e-06 5.42855e-11 3.43706e-07 3.20162e-09 0 0 0 9.89647e-14 1.6226e-07 1.08208e-14 9.71248e-19 0 1.65022e-07 8.37664e-19 1.79524e-06 4.20967e-19 9.20322e-13 3.7374e-14 1.36273e-06 5.80743e-18 6.37172e-19 2.42483e-18 6.12875e-07 3.99161e-10
6.81952 0.452197 4.6498e-08 1.5428e-08 6.72971e-09 1.51376e-11 3.97363e-13 5.37179e-18 1.10145e-19 0.23433 3.49665e-06 9.29901e-10 3.74718e-14 0.000580971 0.000265992 0.00118099 1.57783e-09 1.21786e-07 6.6311e-05 1.5629e-09 3.48094e-14 7.35719e-22 0.000740961 4.43659e-05 4.51642e-05 6.4158e-10 5.96533e-13 1.56625e-15 3.24828e-13 8.64419e-06 1.28462e-10 4.2183e-11 8.45395e-17 0.000381507 8.29823e-06 2.00948e-05 6.47581e-05 2.21786e-26 4.27049e-19 1.6219e-06 5.53628e-11 3.43671e-07 3.20642e-09 0 0 0 1.01132e-13 1.62554e-07 1.12611e-14 9.96003e-19 0 1.65018e-07 8.82583e-19 1.79688e-06 4.32444e-19 9.3877e-13 3.81231e-14 1.36058e-06 6.01984e-18 6.63124e-19 2.52361e-18 6.1289e-07 4.00064e-10
